Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
31,1,1,7,2,2,3,5,1,3,1,3,1,1,1,2,2,23804,0
36,1,1,7,3,2,2,5,0,3,3,3,0,4,1,1,1,21537,0
56,1,3,7,2,2,4,4,3,3,1,5,0,1,0,3,3,28917,0
39,0,1,13,3,1,4,6,1,3,1,2,1,1,0,3,2,24007,0
35,1,1,7,3,2,4,4,1,4,1,3,0,5,1,3,2,23003,0
57,1,1,14,2,2,3,6,3,3,3,6,0,1,0,1,3,25938,0
24,1,3,9,1,2,4,4,0,5,1,5,0,3,1,3,1,21000,0
52,1,1,16,2,2,4,4,0,3,1,5,0,3,1,1,1,20753,0
31,1,1,9,2,2,5,5,1,3,1,3,0,4,1,2,2,22830,0
47,1,3,16,3,2,4,5,3,3,3,3,0,5,1,3,3,28297,1
41,0,1,7,2,2,4,5,4,4,1,3,0,1,1,2,0,32181,0
52,1,3,28,3,2,4,4,1,3,3,2,1,5,0,3,2,24119,0
31,1,3,11,3,1,4,5,1,4,1,3,1,3,1,1,2,23887,0
47,0,1,7,3,2,3,5,3,5,1,4,1,1,1,2,3,29351,0
33,1,3,13,3,2,3,4,1,3,3,3,0,5,1,2,2,23688,0
55,1,1,9,1,1,3,4,3,3,1,2,0,4,0,1,3,32227,0
25,1,3,10,2,1,3,4,1,3,1,2,0,4,0,1,2,23677,0
29,0,3,11,3,2,3,4,1,3,1,3,0,1,0,1,2,22899,0
59,1,3,17,3,2,3,4,4,3,2,2,0,3,0,2,0,32550,0
45,0,1,30,3,2,4,4,1,4,1,6,0,3,0,2,2,20720,0
38,1,2,13,2,2,4,4,0,5,1,6,1,1,0,3,1,20751,1
33,1,1,7,2,2,4,4,0,5,3,3,0,1,0,2,1,21634,0
21,0,1,13,2,1,4,5,0,3,3,3,1,1,0,1,1,21604,1
35,1,1,13,2,1,3,4,1,3,3,3,0,3,0,1,2,23487,0
38,0,1,9,2,2,4,5,1,3,1,7,0,1,1,3,2,23841,0
60,0,2,9,2,1,3,5,2,3,1,3.23652064,0,1,0,2,4,37522,0
51,0,1,7,2,1,4,4,2,4,1,3.23652064,1,1,0,3,4,36850,0
26,1,3,12,3,2,3,5,1,3,3,3,1,3,0,2,2,24422,1
26,1,1,14,3,2,4,5,0,3,1,3,0,1,0,3,1,21567,0
23,1,1,22,3,1,3,4,0,3,3,3,0,1,1,2,1,21549,0
52,0,1,7,3,0,2,5,3,5,3,5,0,1,1,1,3,26162,0
35,0,1,14,2,2,4,6,1,3,3,3,1,5,1,1,2,24752,1
55,0,2,33,2,1,2,2,4,3,2,3.23652064,1,3,1,1,0,36006,0
25,1,1,25,2,2,3,4,0,3,1,2,0,4,0,1,1,21452,0
35,1,1,13,2,1,3,5,1,4,1,8,0,3,1,1,2,23183,0
38,1,3,10,2,2,3,4,3,3,3,4,0,3,0,2,3,26106,0
35,1,1,12,3,1,3,5,3,5,2,4,0,1,1,2,3,30309,0
37,0,3,18,1,1,4,4,3,3,1,2,0,5,0,3,3,28416,0
37,1,1,10,2,1,3,4,0,3,1,7,0,1,0,2,1,21513,0
44,0,3,33,2,2,4,4,4,3,1,3.23652064,1,1,1,1,0,35637,0
31,0,1,30,2,2,4,6,0,3,1,3,0,3,0,1,1,21291,0
34,0,3,29,3,2,4,4,1,4,1,2,0,1,0,1,2,24824,0
57,1,1,21,2,1,4,4,0,4,1,2,1,5,1,1,1,23641,1
52,1,1,13,2,2,3,4,2,3,2,2,0,5,1,2,4,38215,0
32,1,3,13,2,2,4,6,1,3,1,6,1,3,0,3,2,24850,1
27,1,1,13,2,1,3,5,0,4,1,3,0,3,1,2,1,21046,0
59,1,1,30,3,1,4,4,3,3,1,3,0,3,1,1,3,28990,1
20,1,3,29,3,2,3,4,0,3,2,3,1,1,1,1,1,20353,1
23,1,1,9,1,2,4,4,0,3,1,2,0,5,1,1,1,21201,0
50,1,1,27,3,1,4,4,1,5,1,3,0,1,1,1,2,25245,0
44,0,1,35,3,1,4,2,0,3,3,6,0,3,0,3,1,23417,0
51,0,3,19,3,0,4,4,3,3,3,6,0,5,1,3,3,27886,0
32,1,3,27,2,1,4,6,1,3,1,5,1,3,0,3,2,23237,1
42,1,3,16,2,2,4,4,3,3,1,5,1,1,0,2,3,26867,0
27,1,2,32,2,1,4,4,0,3,1,3,0,4,1,2,1,21620,0
37,1,1,13,3,2,3,4,1,4,1,8,0,4,0,2,2,23619,0
52,0,1,15,2,2,3,6,3,3,2,4,0,1,1,1,3,29328,1
40,1,3,11,2,1,3,5,1,3,1,6,0,5,1,2,2,24580,0
26,1,3,35,2,2,3,5,1,3,1,4,0,4,1,2,2,27317,0
31,1,2,16,2,2,3,4,1,3,1,2,1,3,1,2,2,25025,0
33,1,1,16,3,1,3,4,0,5,3,2,0,4,1,1,1,22878,1
46,1,1,36,3,2,3,4,0,3,3,7,0,1,1,1,1,22130,0
39,1,1,10,1,1,3,4,1,3,3,5,1,5,1,1,2,22995,0
31,1,1,25,2,1,4,4,0,3,3,3,0,1,1,3,1,21310,0
33,0,3,16,3,2,3,6,1,3,1,2,0,1,0,2,2,23346,0
31,1,1,12,1,1,3,4,0,5,1,7,0,5,0,2,1,21882,0
31,1,1,9,3,2,3,5,0,3,3,2,0,4,0,1,1,21398,0
42,0,1,17,2,2,4,5,4,5,1,3.23652064,0,1,1,1,0,35859,0
42,1,1,16,2,2,4,4,0,5,1,4,0,1,0,1,1,20916,0
20,1,1,10,3,1,4,4,0,4,2,3,0,3,1,1,1,20161,0
41,0,1,33,3,1,3,4,1,4,1,3,0,1,0,2,2,24283,0
36,1,3,7,3,2,4,4,3,4,1,3,0,4,0,1,3,25973,0
54,1,3,13,3,2,3,4,1,3,1,4,1,5,0,2,2,20984,0
46,1,1,16,2,2,3,4,1,4,1,2,0,4,1,1,2,21026,0
33,0,3,15,3,0,3,4,3,3,3,3,0,4,1,2,3,27676,0
30,0,1,7,1,2,3,4,1,3,1,3,0,3,0,1,2,22997,0
52,1,1,14,3,2,3,5,1,3,1,4,0,3,1,2,2,24810,0
59,1,1,16,3,1,4,5,0,4,1,6,1,1,1,2,1,22024,0
41,1,3,11,3,2,4,5,3,3,1,2,0,1,1,2,3,29533,0
35,0,3,9,3,1,4,4,0,3,1,8,0,5,0,1,1,20909,0
23,1,1,26,3,2,4,4,0,3,1,3,0,1,1,1,1,21001,0
28,0,1,16,3,2,3,4,0,4,1,8,0,3,1,2,1,20702,0
29,1,1,28,3,2,3,4,0,3,1,3,0,1,0,1,1,21391,0
58,1,1,31,2,2,3,2,3,3,1,5,1,4,1,1,3,28117,0
28,0,1,10,3,2,4,5,0,3,1,3,1,1,0,3,1,21244,0
51,1,1,18,2,1,3,4,2,3.58103661,2,5,0,5,0,2,4,38604,0
42,1,1,21,2,2,3,4,0,3,1,6,0,4,1,2,1,21129,0
31,1,3,12,2,1,3,4,3,3,1,4,0,4,1,2,3,28097,0
39,1,3,7,2,0,3,5,1,3,3,6,0,1,0,2,2,27364,0
33,1,1,13,2,2,3,4,0,3,3,5,0,1,0,2,1,21716,0
28,1,1,24,1,2,3,4,0,4,1,2,1,4,0,1,1,21736,0
20,0,3,7,1,1,4,6,0,5,2,2,0,3,1,1,1,21003,1
37,0,1,10,3,2,2,4,0,4,2,6,0,4,1,1,1,20766,0
31,0,1,16,3,2,4,4,1,5,1,3,0,1,1,2,2,21750,0
46,1,3,11,2,1,2,4,1,5,1,6,1,4,0,1,2,23684,0
57,1,1,15,2,1,4,4,0,5,1,6,1,4,1,2,1,22935,0
34,1,1,9,2,2,3,4,0,3,2,2,0,3,1,1,1,21178,0
20,1,1,15.49083459,2,2,3,5,0,3,2,3,0,5,1,1,1,19780,1
47,1,3,7,3,1,4,4,3,5,1,3,0,1,1,3,3,29131,0
39,1,1,16,2,1,4,4,0,3,2,3,0,1,1,3,1,20966,0
32,1,1,19,3,1,4,4,0,3,1,2,1,4,1,2,1,22607,0
35,1,1,34,3,1,4,4,0,4,2,4,0,3,0,1,1,20989,0
42,1,3,27,3,1,4,4,0,4,3,3,1,4,0,2,1,21818,1
51,1,1,7,3,2,3,5,0,3,1,4,0,3,1,1,1,22368,0
54,1,1,20,3,1,3,2,1,5,1,3,0,1,1,1,2,23128,0
34,1,1,21,3,1,4,4,0,4,1,3,0,5,1,2,1,21434,0
41,1,1,11,3,1,3,4,2,3,1,3.23652064,0,5,1,2,4,37711,0
56,1,1,21,3,2,4,2,2,4,2,3.23652064,0,1,1,2,4,37400,0
35,0,1,9,2,2,3,5,1,3,1,3,0,4,0,2,2,28225,0
52,1,1,10,3,1,4,4,4,4,2,5,0,5,1,2,0,32412,0
53,1,1,7,2,2,4,5,2,3.58103661,1,2,0,1,1,3,4,38677,0
28,1,1,16,3,1,5,4,0,4,2,3,0,3,0,2,1,20957,0
36,1,1,30,2,2,3,5,1,3,1,5,1,4,1,1,2,24594,1
44,0,1,14,3,2,3,2,0,3,1,6,0,4,1,1,1,20767,0
46,0,1,9,3,2,4,5,4,3,1,2,0,4,1,1.187266694,0,35470,0
38,1,1,28,2,2,4,2,0,5,1,3,1,3,1,1,1,22242,0
36,0,1,9,3,1,3,4,1,4,3,7,0,1,0,1,2,23103,0
43,0,1,28,3,1,3,4,1,3,1,4,0,1,0,1,2,23943,0
39,1,1,9,2,2,3,4,1,3,1,2,0,1,1,2,2,25231,0
39,1,1,36,1,2,3,4,1,3,1,5,0,1,0,1,2,24939,0
28,0,1,7,1,2,3,5,1,5,1,7,0,3,1,1,2,22976,0
50,0,1,25,2,2,4,4,1,3,1,3,1,1,0,1,2,25482,0
35,0,1,17,3,2,3,4,0,3,1,3,1,3,1,2,1,22493,0
41,1,1,26,3,2,2,4,1,3,1,2,1,1,1,1,2,21419,0
39,1,1,36,3,2,4,4,1,5,1,2,1,3,1,3,2,25351,1
30,1,3,34,3,1,3,4,3,3,1,3,0,3,0,1,3,26317,1
23,1,1,12,2,2,3,2,0,4,1,3,1,4,1,1,1,21006,0
37,0,1,25,3,1,4,4,0,3,2,3,0,3,0,2,1,20831,0
41,0,1,16,2,2,4,5,1,3,1,2,0,5,0,2,2,23554,0
47,1,1,7,3,2,4,4,3,5,1,2,0,1,0,3,3,28074,0
33,1,3,11,3,2,3,6,3,3,1,3,0,1,1,1,3,29078,1
31,0,1,7,2,2,3,5,3,3,3,3,0,5,1,2,3,27152,0
28,0,3,27,2,1,3,4,1,3,2,3,0,1,1,2,2,28659,0
52,1,1,15,2,2,3,5,3,4,1,7,0,3,1,2,3,31168,0
31,1,1,10,1,1,3,4,0,5,3,7,1,4,0,1,1,21335,1
42,1,3,13,2,1,4,4,3,3,2,5,1,1,0,1,3,32269,0
31,0,3,33,3,0,3,5,1,5,3,7,0,1,1,2,2,25374,1
30,1,1,7,1,2,3,4,0,3,2,2,0,1,0,1,1,20736,1
46,0,3,13,3,0,3,5,3,3,3,8,0,4,1,1,3,27543,0
55,1,3,10,3,1,3,4,1,5,1,4,0,4,1,1,2,24618,0
37,1,1,12,2,2,4,4,1,4,3,2,0,1,1,2,2,24592,0
34,1,1,11,3,1,3,5,0,4,1,8,0,4,0,2,1,21300,0
38,0,1,18,2,2,3,4,3,3,1,3,1,3,1,2,3,30863,0
39,1,3,10,2,2,4,4,3,3,1,2,0,1,1,2,3,29287,0
32,0,1,7,3,2,3,6,1,3,1,2,0,3,0,1,2,23023,0
60,1,1,10,2,2,4,5,0,3,1,5,0,3,0,1,1,20855,0
38,0,3,11,3,2,3,4,0,3,1,6,0,4,1,1,1,21471,0
30,0,3,7,3,1,3,4,3,3,1,3,0,3,1,2,3,26596,0
36,0,3,7,3,0,4,4,3,3,3,3,0,5,1,1,3,27467,0
30,1,1,25,3,2,3,5,0,3,2,3,1,3,0,1,1,21067,1
53,1,1,9,2,1,3,5,0,3,3,2,0,3,1,1,1,21890,0
43,1,1,11,1,2,3,4,2,3,1,3.23652064,0,1,0,1,4,37910,0
60,1,2,13,3,2,3,4,0,3,1,2,0,4,0,1,1,20945,0
51,1,3,7,3,1,4,4,2,3,1,3.23652064,0,1,1,1,4,38195,0
34,1,1,21,3,2,3,4,0,3,1,7,1,1,1,2,1,21114,1
44,1,3,23,3,1,4,4,4,3,1,7,1,3,0,1.187266694,0,34742,0
34,1,1,9,2,1,3,4,0,5,1,2,0,3,1,2,1,21385,1
53,0,3,9,2,2,4,5,2,3,2,3.23652064,1,1,1,1,4,37746,0
33,1,3,11,2,1,3,4,0,4,1,4,0,3,1,2,1,22609,0
33,1,1,7,2,2,4,5,0,3,3,2,1,5,0,3,1,22408,1
40,1,1,7,3,1,4,4,0,3,1,2,0,3,1,1,1,20910,0
33,0,3,33,3,2,4,4,1,3,1,2,0,4,1,2,2,23143,0
42,1,1,26,2,2,3,4,1,5,1,4,0,1,0,1,2,21750,0
41,1,1,31,1,2,4,4,1,3,1,3,0,3,1,2,2,21997,0
46,1,1,7,2,2,4,2,2,3,1,3.23652064,0,4,1,2,4,37880,0
32,0,1,10,3,2,4,4,3,3,1,2,0,4,1,1,3,32353,0
34,1,1,12,2,1,4,5,0,3,1,3,0,1,0,1,1,21589,0
35,1,1,9,2,2,3,5,1,5,1,8,0,4,0,2,2,24635,0
38,1,1,7,3,1,3,5,0,5,1,4,0,4,0,2,1,22598,0
46,0,1,14,2,2,4,2,1,3,1,6,0,1,1,1,2,25112,0
38,0,1,17,3,2,4,4,3,3,1,8,0,3,0,3,3,28726,1
40,0,1,9,1,1,4,4,3,3,2,2,0,1,1,3,3,29616,0
30,1,1,22,2,2,3,4,0,3,2,3,0,3,1,2,1,21018,0
43,1,1,24,2,0,3,2,1,5,3,5,1,1,1,2,2,25223,0
30,1,3,27,3,2,3,4,1,3,1,4,0,1,1,1,2,25609,0
26,1,1,7,2,1,4,4,1,3,1,2,0,3,1,2,2,23576,0
43,1,1,9,3,1,3,5,0,5,1,2,1,4,1,2,1,21271,0
41,1,1,9,3,2,3,4,2,3,1,3.23652064,0,5,1,1,4,38114,0
52,1,1,7,2,2,4,4,0,3,1,3,0,4,1,1,1,21401,0
32,0,1,36,3,2,4,5,0,4,3,2,0,3,0,3,1,22157,1
33,0,1,14,2,2,4,2,0,4,1,3,0,1,0,2,1,21472,0
39,0,3,9,2,2,3,5,1,3,1,5,0,5,1,2,2,23927,0
33,1,1,9,1,2,3,5,1,5,2,6,0,4,0,2,2,20854,0
47,1,3,9,1,1,4,6,4,4,1,5,1,5,1,1,0,35550,0
29,1,1,9,2,2,4,4,0,3,3,4,0,4,0,2,1,22163,1
30,1,3,9,3,2,4,5,1,4,1,4,0,4,1,1,2,25322,0
32,1,1,30,3,2,4,5,1,3,1,2,0,3,0,2,2,24260,0
26,0,1,12,2,2,3,2,1,5,1,3,0,5,1,2,2,22678,0
46,1,1,27,3,2,4,4,4,3,1,2,1,3,1,2,0,32174,0
37,1,1,13,2,2,3,4,0,3,1,2,0,5,1,2,1,21888,0
56,1,1,7,3,2,3,4,2,5,2,3.23652064,1,1,1,2,4,37723,0
48,0,1,36,2,2,3,4,3,4,1,3,1,3,1,1,3,30527,1
29,1,1,16,3,2,4,4,0,3,1,3,0,1,1,1,1,20748,0
38,1,3,13,3,2,4,4,1,3,1,6,0,3,1,1,2,25180,0
22,1,1,10,3,2,4,5,0,3,3,3,0,5,1,3,1,21908,0
38,0,1,7,3,1,4,4,3,3,1,4,1,3,0,1,3,32281,0
36,1,1,29,2,1,4,2,3,4,1,2,0,5,1,3,3,30674,0
39,1,3,14,3,1,3,2,1,5,1,3,1,3,1,2,2,24283,0
27,0,1,7,2,1,3,4,1,4,1,3,0,5,1,2,2,25075,0
51,1,1,11,2,2,4,4,2,4,1,3.23652064,0,5,0,2,4,37822,0
54,1,1,10,3,2,3,4,4,3,1,3.23652064,1,5,1,1,0,36262,0
43,1,3,7,2,2,2,4,1,3,1,3,0,3,1,1,2,23585,0
30,0,3,9,2,2,3,4,1,3,3,3,0,1,0,2,2,23232,0
56,1,1,27,1,2,3,4,1,3,1,5,1,1,0,1,2,24093,0
27,0,1,18,3,2,3,4,1,5,1,3,1,3,1,1,2,23419,0
38,1,1,7,2,1,3,4,0,3,2,3,0,1,1,1,1,20793,0
45,0,1,31,2,2,3,4,0,3,1,5,1,5,0,2,1,21839,1
39,1,1,30,2,2,3,4,1,3,1,2,0,3,0,2,2,24423,0
27,1,1,23,3,2,3,4,0,4,1,4,1,1,1,1,1,21051,1
29,1,1,15,2,1,4,4,0,3,3,3,0,4,1,2,1,21988,0
50,0,1,17,2,1,3,4,2,5,2,3.23652064,1,3,0,2,4,37343,0
37,1,1,10,1,2,2,4,1,4,3,6,0,1,1,1,2,23163,0
32,0,3,12,3,1,3,4,0,4,1,3,0,3,0,1,1,21467,0
27,1,3,11,3,2,3,5,1,3,3,3,1,1,1,1,2,24506,1
38,0,1,16,3,2,3,4,0,3,1,3,1,1,0,2,1,21004,0
43,0,3,33,3,1,4,4,4,4,1,7,0,3,1,2,0,32203,0
19,1,1,10,3,2,3,4,0,3,2,3,0,4,1,1,1,20098,1
36,1,3,23,3,2,4,4,3,4,1,2,0,1,1,2,3,26698,0
37,0,1,25,2,2,3,2,0,3,1,6,0,5,1,2,1,22366,0
52,1,1,9,3,2,3,6,1,4,1,7,0,1,0,2,2,24160,0
42,1,3,9,2,2,3,4,4,4,2,3,0,3,1,1.187266694,0,34693,0
19,1,3,15.49083459,3,1,4,5,0,3,2,3,0,1,0,3,1,19878,0
29,1,1,23,3,2,4,2,1,5,3,2,0,5,0,2,2,24339,0
32,1,3,14,1,2,4,2,1,3,1,6,0,1,1,2,2,25607,0
40,1,1,7,3,2,3,2,3,3,1,2,0,3,1,1,3,28291,0
37,0,1,31,2,1,3,4,1,4,1,2,0,3,1,2,2,24352,0
33,1,3,14,2,2,4,5,1,3,1,3,0,3,1,1,2,24162,0
39,1,1,32,2,1,3,5,3,4,1,5,0,3,0,2,3,30739,0
59,0,1,7,2,2,3,6,1,3,1,4,1,1,1,2,2,24338,0
32,1,1,12,1,2,3,4,0,3,1,2,1,4,1,1,1,23499,0
32,1,2,9,2,2,4,5,1,5,1,5,0,3,0,3,2,25088,0
46,0,1,14,2,2,4,4,3,5,1,3,0,1,1,1,3,23888,0
32,1,1,9,2,2,3,4,0,3,1,2,1,4,1,2,1,21373,0
34,0,1,12,2,1,4,4,3,4,1,8,0,3,1,2,3,30556,0
40,1,1,17,3,2,4,4,4,5,1,3.23652064,1,3,1,3,0,35746,0
44,0,1,17,2,1,3,4,0,3,2,2,0,5,0,1,1,21133,0
50,1,1,7,1,1,3,5,4,3,2,2,1,3,0,1,0,32642,0
53,1,1,15,3,2,3,5,1,4,1,4,0,1,1,1,2,23619,1
28,1,1,12,2,1,3,4,0,4,2,3,1,3,0,2,1,21156,0
33,1,3,15,1,1,4,5,1,4,1,3,1,1,1,3,2,23906,0
28,1,3,9,2,2,4,4,1,3,3,3,1,4,0,2,2,23156,0
32,1,3,14,3,2,4,4,1,3,1,6,0,1,0,1,2,26225,0
33,1,1,9,3,0,4,2,1,3,3,2,0,3,0,1,2,23733,0
29,1,1,9,3,2,3,6,0,3,1,7,1,3,1,2,1,22142,1
31,1,1,35,3,1,4,4,1,3,1,3,0,3,1,3,2,24453,0
32,0,1,14,2,1,3,5,3,3,1,3,0,1,1,1,3,27621,0
40,0,1,14,3,2,3,5,2,3,1,3.23652064,0,5,1,1,4,37950,0
40,1,3,10,3,1,3,4,1,3,1,6,1,4,1,2,2,23916,1
34,0,3,17,3,2,3,5,1,3,3,5,0,3,1,1,2,23360,0
48,1,1,12,2,2,3,4,2,3,1,3.23652064,0,1,1,1,4,36978,0
44,0,1,17,2,1,3,5,1,3,1,3,0,3,1,1,2,23935,0
28,0,3,7,3,2,4,4,1,4,1,2,1,1,0,2,2,25027,0
55,0,1,27,2,0,3,4,1,3,3,5,0,4,0,2,2,23547,0
44,1,1,14,2,1,3,4,3,5,1,2,0,5,1,1,3,28663,0
46,1,1,15,2,2,4,4,1,3,1,2,0,3,1,1,2,22375,0
41,1,3,7,3,2,3,6,1,3,1,4,1,3,1,1,2,26135,0
30,1,1,15,2,2,4,6,0,5,1,3,1,3,0,2,1,20797,1
30,1,1,16,2,2,2,5,0,3,3,2,0,1,1,1,1,22661,0
31,1,3,12,3,1,2,5,1,3,1,3,0,1,1,1,2,24796,0
28,1,3,15,3,1,3,4,1,4,1,3,0,1,0,2,2,24892,0
38,1,1,12,3,2,4,4,1,3,1,2,0,3,1,3,2,25025,0
39,1,1,22,2,2,4,5,3,3,1,2,1,5,1,3,3,30188,0
32,1,1,14,3,0,3,4,3,3,3,3,1,4,1,2,3,25821,0
30,1,3,17,3,1,3,5,1,4,1,3,1,5,1,1,2,26946,0
36,1,1,12,1,2,4,4,3,4,3,2,0,3,1,2,3,26773,0
24,1,1,33,2,2,3,4,0,3,1,3,0,1,0,2,1,21582,0
42,1,1,13,3,2,4,5,1,4,3,8,1,3,1,3,2,24710,0
48,0,3,11,3,2,4,4,1,3,3,5,0,4,0,3,2,21654,0
43,1,1,30,2,1,3,4,4,3,2,4,0,3,0,1.187266694,0,34670,0
30,0,3,9,2,2,4,4,1,3,1,3,0,1,1,2,2,23327,0
43,1,2,9,1,2,3,4,0,3,1,2,1,4,1,2,1,21374,0
33,1,1,9,3,1,4,4,0,4,1,3,0,4,0,2,1,21048,0
49,1,3,36,3,1,4,4,3,3,1,5,0,4,0,2,3,31182,0
38,1,1,13,3,2,3,2,1,5,1,6,1,3,1,2,2,24652,0
31,0,3,32,1,1,3,4,1,3,1,2,1,3,1,2,2,23414,0
27,1,3,7,2,2,3,4,1,3,1,3,0,5,0,2,2,23974,0
43,1,1,9,2,2,4,5,1,3,3,5,0,1,1,1,2,25459,0
22,0,3,7,1,1,4,5,0,4,2,3,1,5,1,3,1,20852,1
37,0,3,7,3,0,3,4,1,3,3,6,0,1,1,2,2,25331,0
37,0,3,10,3,2,3,5,3,3,1,6,0,1,0,1,3,28377,0
58,1,1,7,3,2,3,4,1,3,1,4,0,3,0,2,2,25433,0
41,1,1,17,2,1,3,2,0,3,1,5,1,3,0,2,1,20891,0
22,0,3,16,3,2,3,4,0,3,3,3,0,4,1,1,1,21288,0
34,1,3,12,3,1,3,4,0,3,3,3,1,1,0,2,1,21529,1
38,1,1,17,3,1,4,4,0,5,1,8,0,1,1,3,1,22130,0
47,0,1,14,3,1,2,4,1,3,1,4,0,5,1,1,2,23936,0
42,0,3,11,3,2,3,4,1,4,3,3,0,3,1,1,2,28033,1
51,1,1,17,1,2,4,5,3,3,2,8,0,5,1,2,3,29174,0
41,1,3,29,3,2,4,5,1,3,1,4,1,3,1,1,2,25058,1
32,1,1,16,2,2,3,5,0,4,3,2,1,3,1,1,1,21335,0
22,1,3,19,2,1,3,2,0,4,3,3,0,5,0,2,1,21394,1
30,1,1,30,2,2,3,4,0,3,2,2,0,3,0,1,1,20879,0
36,1,1,16,2,2,4,5,1,4,3,2,0,1,0,2,2,25218,0
28,1,1,7,3,2,3,4,0,4,1,3,0,3,0,1,1,22494,0
29,1,3,16,2,2,4,4,1,3,3,3,0,3,1,2,2,23931,0
50,1,1,14,2,2,3,5,3,3,2,2,0,1,1,1,3,29643,0
52,1,3,21,2,1,3,4,1,3,1,6,0,3,1,1,2,23614,0
37,1,1,9,2,1,4,4,0,3,1,6,0,5,1,1,1,21221,0
35,0,3,26,3,2,4,2,1,3,3,2,1,1,0,1,2,23982,1
56,1,1,9,2,1,4,4,4,3,2,4,1,5,0,1.187266694,0,35337,0
25,1,3,17,3,1,4,4,1,3,1,3,1,1,0,1,2,22938,0
31,1,3,9,1,2,4,4,0,4,1,3,0,3,1,1,1,21154,0
27,0,1,10,1,2,4,4,0,5,3,2,0,3,0,2,1,21780,1
23,1,1,18,3,1,3,4,0,4,1,3,0,1,1,2,1,20922,0
37,1,3,9,3,2,4,5,3,3,1,3,0,1,1,2,3,26274,0
31,0,1,11,1,2,3,4,0,3,2,2,1,4,1,1,1,20963,1
38,1,1,21,2,1,4,4,0,5,1,3,0,4,1,2,1,21712,0
41,1,3,9,3,1,3,4,1,4,1,2,0,1,0,1,2,24393,0
43,1,1,7,2,1,4,4,0,5,1,5,0,3,0,3,1,21254,0
38,1,1,17,2,2,3,4,1,4,3,4,1,5,0,2,2,22875,0
44,1,1,19,2,2,3,5,4,4,1,3,0,3,1,2,0,33014,0
41,1,1,9,3,1,4,5,1,3,1,8,0,5,1,2,2,22126,0
55,1,1,12,3,2,3,4,2,5,1,3.23652064,0,4,1,1,4,38084,0
35,0,3,11,3,1,4,4,1,3,1,2,0,1,0,1,2,25216,0
32,1,1,14,3,1,3,4,1,5,1,3,0,1,1,1,2,22984,0
44,0,1,28,3,2,4,4,0,3,1,2,0,4,1,3,1,20936,0
44,1,1,15,2,1,4,4,1,3,1,6,1,1,1,1,2,23200,0
26,1,3,11,2,1,4,5,1,3,3,3,1,1,0,3,2,23165,0
38,0,1,32,3,1,4,4,1,3,1,5,1,3,1,3,2,23127,0
32,1,1,7,2,2,4,5,0,5,1,3,0,4,1,2,1,20896,0
40,0,1,7,2,2,3,4,2,3,1,3.23652064,1,3,0,1,4,37875,0
57,0,3,13,2,1,3,2,4,5,1,2,0,3,1,1,0,31890,0
31,1,3,19,1,0,3,4,1,3,3,2,0,1,1,2,2,25255,0
42,1,3,7,3,2,3,2,3,5,1,3,0,3,1,2,3,27070,0
29,1,1,24,3,2,4,4,1,5,1,3,0,1,0,2,2,23236,0
26,1,1,10,3,2,4,4,0,5,1,7,0,5,1,2,1,22709,1
53,1,1,10,3,2,3,5,3,3,1,4,1,1,1,1,3,26647,0
46,1,1,17,2,2,4,4,0,3,1,5,0,5,0,3,1,21332,0
53,1,1,11,2,1,2,4,4,3,1,4,0,5,1,1.187266694,0,35233,0
43,0,1,36,2,1,4,4,1,3,1,4,0,3,1,2,2,23234,0
31,1,1,9,2,0,3,6,1,3,3,4,0,1,1,1,2,24769,0
61,1,1,14,2,1,3,4,2,5,1,7,0,5,1,1,4,38244,0
47,1,1,25,3,1,3,4,1,3,1,4,0,5,1,2,2,23488,0
43,0,1,35,1,1,3,5,1,3,1,2,0,3,0,2,2,23201,0
25,1,3,7,1,1,4,4,0,4,3,3,1,4,0,1,1,21880,1
35,0,3,13,3,1,3,6,0,3,1,2,0,4,0,2,1,21029,1
39,0,1,9,2,2,3,4,0,3,1,3,1,5,1,1,1,20380,0
41,1,3,9,2,1,4,4,2,3,1,3.23652064,0,3,1,1,4,36719,0
27,1,1,30,2,1,3,4,0,3,1,3,0,3,0,1,1,21564,0
31,0,1,10,2,2,3,4,0,3,1,6,0,3,1,1,1,20775,0
30,1,1,10,3,2,4,5,3,3,1,3,0,1,0,3,3,30613,0
30,1,1,32,1,1,4,5,0,4,1,7,0,3,1,3,1,21224,1
20,1,2,9,1,2,3,5,0,3,2,3,0,3,0,1,1,21242,1
31,0,3,29,2,1,4,4,3,5,1,2,0,1,1,2,3,27090,0
58,1,3,36,3,2,3,5,4,3,1,5,0,3,1,1,0,32796,0
51,1,1,36,2,2,3,5,4,3,1,3.23652064,0,5,1,2,0,35724,0
31,0,1,9,3,1,3,4,0,3,2,2,0,4,1,1,1,21242,0
61,0,3,35,3,1,4,5,3,5,1,6,0,1,1,1,3,28944,0
48,1,1,9,3,1,4,4,1,3,1,7,0,1,0,1,2,23748,0
47,1,1,9,2,2,3,4,4,3,1,3.23652064,0,5,1,1,0,36539,0
36,1,1,29,2,2,3,6,0,3,3,2,0,4,1,2,1,22908,0
