Age,CityTier,DurationOfPitch,Occupation,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken
50,1,23,3,4,0,5,1,1,1,1,21265,0
39,1,9,3,5,3,4,3,0,1,3,21118,0
48,3,9,3,2,0,4,1,0,1,1,34650,0
50,1,7,2,4,1,3,3,0,3,2,34057,0
42,3,30,2,4,3,3,1,1,3,3,25760,0
21,3,16,2,4,0,5,1,0,1,1,21406,0
34,3,23,2,4,4,3,1,1,1,0,24046,0
37,1,33,3,4,0,3,1,0,3,1,24025,0
45,2,7,1,4,4,3,2,1,3,0,21873,0
24,1,15,2,5,0,3,1,1,4,1,22667,1
39,1,11,2,4,0,3,1,0,5,1,21984,0
54,1,31,2,2,1,3,1,0,3,2,25683,0
49,3,14,2,4,1,3,1,1,4,2,21333,1
33,1,9,3,4,0,4,1,0,3,1,20071,1
27,1,14,2,4,1,3,3,0,4,2,21248,0
56,1,29,2,5,1,4,1,0,1,2,22215,0
35,1,12,2,5,0,3,1,0,4,1,22664,0
61,1,7,3,6,1,3,1,0,5,2,29561,0
34,1,28,2,2,3,4,1,0,1,3,20706,0
38,3,7,3,6,1,3,1,0,1,2,28203,0
35,1,26,2,5,1,3,3,0,4,2,21607,0
24,3,14,3,4,0,3,3,1,1,1,20953,1
45,1,9,1,2,1,3,3,1,4,2,26557,0
36,1,9,2,5,1,3,1,1,3,2,23608,0
44,3,9,2,4,3,3,1,1,3,3,26525,0
25,1,16,3,2,2,3,2,0,1,4,23079,0
42,3,13,2,4,3,3,1,0,5,3,27919,0
30,1,16,1,4,0,3,3,0,5,1,21652,0
37,3,9,3,4,0,3,1,0,4,1,23180,0
46,1,7,2,5,0,3,1,0,1,1,29426,0
25,2,29,1,6,1,3,1,0,1,2,20233,1
48,3,16,3,6,0,3,3,0,5,1,31614,1
27,1,24,3,6,0,3,3,0,3,1,20983,0
46,1,35,2,5,1,4,3,0,3,2,35382,0
33,1,17,3,4,3,3,1,0,1,3,22111,0
32,1,9,3,4,0,3,1,0,5,1,22155,0
42,2,11,3,6,1,4,3,0,5,2,25108,0
41,1,15,3,4,1,5,3,1,1,2,25194,0
25,1,36,2,4,3,5,3,0,4,3,22585,0
47,1,20,3,4,0,4,1,0,4,1,24240,0
36,1,34,3,4,3,3,1,0,5,3,25561,0
31,1,23,1,4,0,3,1,0,1,1,21540,0
48,3,9,2,4,1,4,1,0,1,2,23656,0
47,3,9,1,4,0,3,3,1,3,1,29046,0
37,3,20,3,5,1,5,1,1,1,2,24812,1
33,3,7,1,6,0,4,1,0,3,1,25413,1
24,1,11,3,4,0,4,1,0,3,1,21973,0
32,1,31,3,4,2,3,1,0,1,4,23916,0
40,1,7,1,4,1,3,1,1,5,2,25150,0
33,3,26,2,6,0,3,1,0,3,1,28288,0
41,3,14,2,4,1,,1,0,4,2,38511,0
46,2,11,3,6,4,3,1,0,1,0,28434,0
31,1,9,2,5,0,5,3,0,3,1,23646,0
25,2,17,2,4,1,3,3,0,4,2,20823,0
31,2,15,3,5,0,3,3,0,5,1,20858,1
32,3,12,2,4,0,3,1,0,5,1,27024,0
28,1,15,3,4,0,3,1,0,4,1,22123,0
30,3,16,3,6,1,4,1,0,1,2,21438,1
30,1,7,1,2,3,3,1,1,3,3,24972,0
31,3,22,3,5,1,5,1,0,1,2,25818,0
35,1,9,3,2,2,3,1,1,1,4,21610,0
34,3,9,2,4,3,4,1,0,1,3,23825,0
50,3,18,3,4,0,3,1,0,4,1,23185,0
34,3,23,2,4,1,5,1,1,5,2,27242,1
39,1,9,2,5,1,4,3,0,3,2,21146,0
32,3,23,2,4,0,3,1,0,5,1,26839,1
30,1,11,2,5,0,5,1,0,4,1,20787,0
31,1,23,3,2,3,3,2,0,1,3,23972,0
33,1,12,2,4,1,4,3,0,3,2,21396,0
39,1,25,2,6,0,3,1,1,5,1,24489,0
44,1,24,3,5,1,3,1,1,5,2,21115,1
43,1,19,3,4,1,4,1,0,1,2,21444,0
56,1,9,2,5,0,5,1,0,5,1,37716,0
34,1,11,2,4,1,4,1,0,1,2,21733,0
42,1,16,3,4,1,5,3,0,5,2,20967,0
35,3,17,2,4,1,3,1,1,1,2,22679,0
54,1,7,2,5,0,3,2,1,1,1,31643,0
44,2,9,2,4,1,3,3,0,1,2,22217,0
35,3,10,3,6,3,3,1,0,1,3,24707,0
22,3,14,3,4,3,4,3,0,5,3,21357,1
39,1,13,3,5,0,3,1,0,3,1,22380,0
23,1,15,3,4,1,5,1,1,3,2,21076,1
32,3,36,2,5,1,3,1,0,3,2,24146,0
52,1,10,1,4,1,3,1,0,4,2,31794,0
38,3,16,3,5,4,4,1,0,4,0,22867,0
47,1,9,3,4,0,3,1,1,1,1,38006,0
37,1,17,2,4,3,5,1,1,5,3,26999,0
45,1,7,2,4,1,4,1,1,3,2,21020,1
38,2,15,3,4,1,4,1,0,3,2,22749,0
36,3,34,3,4,3,3,1,1,5,3,24491,1
34,1,15,3,2,0,5,1,0,3,1,21821,0
29,1,7,3,4,1,3,1,0,1,2,20722,0
40,1,17,3,4,1,3,3,0,3,2,32142,0
47,3,33,2,5,4,4,1,0,4,0,26669,0
41,1,9,3,4,0,5,2,0,4,1,22055,0
43,1,20,2,2,0,5,1,0,4,1,24216,0
36,1,9,2,4,0,3,1,0,3,1,24440,0
39,2,9,2,4,1,4,1,0,3,2,21270,0
35,1,16,2,4,1,5,1,0,3,2,24024,1
38,1,17,2,4,1,5,1,0,4,2,22891,1
40,3,27,2,4,0,3,2,0,3,1,22805,0
44,1,16,3,4,0,3,1,0,3,1,21116,0
42,1,12,3,2,1,4,3,0,5,2,25548,0
42,3,11,1,4,0,3,1,1,1,1,29125,0
31,1,17,2,4,0,3,2,0,4,1,28345,0
27,2,27,2,4,3,4,1,1,3,3,20826,1
47,1,28,2,4,0,4,1,0,3,1,27604,1
41,1,7,2,4,1,3,1,0,3,2,25191,0
35,3,15,2,2,0,3,3,0,1,1,25477,0
59,3,9,3,4,1,4,2,0,4,2,21383,0
36,1,30,1,6,4,3,1,0,1,0,21383,0
48,1,11,3,5,1,4,1,1,4,2,29011,0
41,1,19,3,4,0,5,1,0,1,1,23126,0
55,1,14,3,4,2,3,1,0,3,4,25532,0
32,3,14,2,4,2,5,1,0,1,4,28315,0
29,1,7,2,4,0,5,2,0,1,1,22269,0
39,3,9,2,6,3,3,1,1,3,3,24083,0
27,3,17,2,4,0,3,1,0,1,1,23362,0
59,1,22,2,4,1,3,1,1,1,2,34465,0
19,1,21,1,4,0,3,1,0,5,1,20192,0
32,2,25,3,2,0,5,1,0,1,1,21634,1
30,2,20,3,5,0,5,2,1,5,1,21013,1
46,3,9,2,4,0,3,2,0,1,1,23832,0
37,1,9,1,4,1,4,1,1,4,2,25640,0
44,3,9,2,4,1,3,1,0,3,2,24353,0
28,1,12,2,4,3,3,1,1,1,3,21057,0
30,1,27,2,4,0,3,2,0,3,1,22490,0
33,3,17,3,4,1,3,1,0,3,2,23326,0
43,1,17,2,4,1,3,1,0,4,2,21614,0
48,1,16,2,4,1,3,1,0,3,2,20783,0
47,1,9,2,4,1,3,3,0,1,2,27256,0
29,2,7,2,4,4,3,1,0,4,0,21384,0
30,1,36,2,6,0,3,1,0,5,1,25062,0
43,1,15,3,4,1,3,3,0,1,2,22646,0
33,3,9,3,5,4,4,1,1,1,0,28585,1
47,3,10,2,2,1,5,1,0,3,2,31903,0
28,3,30,1,5,0,3,1,0,1,1,22218,0
30,2,13,2,5,0,4,2,0,3,1,21482,0
44,1,13,3,5,1,3,1,0,3,2,38070,0
49,1,17,3,5,1,,1,0,3,2,38343,0
30,1,31,3,5,3,3,1,1,3,3,21117,1
47,3,17,3,4,1,4,1,0,1,2,25992,1
28,1,22,3,5,1,5,1,0,4,2,23452,0
40,1,26,3,4,0,3,1,0,5,1,22580,0
56,1,9,2,5,0,3,1,0,5,1,21340,0
29,3,10,3,4,1,4,3,0,1,2,21534,0
31,3,,3,4,1,3,3,0,5,2,19759,1
23,1,14,2,4,1,4,1,1,3,2,21150,1
37,3,17,1,5,0,3,2,1,1,1,24351,0
32,1,27,2,4,1,3,1,0,5,2,22875,0
35,3,11,1,4,0,3,1,1,4,1,28391,0
30,1,14,2,4,1,5,1,0,4,2,20740,0
38,1,14,3,4,1,5,3,1,3,2,22962,0
36,1,23,1,5,1,4,1,1,1,2,23466,0
46,1,32,3,5,1,3,1,0,4,2,24584,0
37,2,9,3,5,1,3,1,0,3,2,22564,0
41,1,7,3,4,1,5,1,0,3,2,35501,0
27,1,7,2,5,4,3,1,1,4,0,21611,0
28,3,9,2,2,0,3,2,0,1,1,25178,0
49,1,29,2,4,0,3,1,0,5,1,35852,0
45,1,7,2,2,2,5,1,0,3,4,23711,0
35,1,23,3,6,1,5,1,1,3,2,20985,1
57,1,31,2,4,0,3,1,0,3,1,21265,1
37,3,24,3,5,1,4,1,0,4,2,24185,0
42,3,15,3,4,0,4,2,0,3,1,23071,0
43,1,13,3,4,0,5,1,0,3,1,32026,0
32,3,17,2,4,0,3,1,1,1,1,25261,0
35,3,10,3,5,3,3,3,1,3,3,26781,0
32,1,11,3,2,3,3,1,0,5,3,22656,0
27,1,13,3,2,0,3,3,0,4,1,21222,0
46,1,7,2,4,1,3,1,0,1,2,24077,0
34,3,17,3,4,1,3,1,0,1,2,24165,0
29,3,7,2,5,1,3,1,1,1,2,25512,0
30,3,,1,2,0,5,1,0,3,1,19769,1
40,3,28,2,6,0,3,3,0,5,1,24414,0
28,1,9,2,4,1,4,1,0,4,2,20904,0
35,1,29,3,5,1,3,3,1,1,2,24425,0
29,3,20,2,4,1,3,3,1,5,2,28532,1
48,1,21,3,4,1,4,1,0,3,2,24145,0
57,3,18,2,5,3,5,2,0,5,3,24058,0
40,1,16,2,4,1,5,1,0,4,2,23829,0
39,1,15,2,5,1,4,1,1,1,2,20811,0
59,3,28,2,4,3,3,1,1,5,3,36553,0
33,1,12,2,2,0,3,1,1,1,1,21110,1
39,1,16,2,4,2,3,1,0,1,4,23449,0
50,1,9,3,4,0,3,1,0,3,1,37839,0
43,3,19,3,4,4,3,2,1,1,0,23765,0
28,2,29,2,5,1,4,3,0,1,2,21541,1
36,3,25,3,4,3,5,1,0,3,3,20822,0
29,1,23,3,4,1,3,3,0,3,2,20822,0
32,1,10,2,4,1,5,3,1,1,2,21743,0
37,1,16,2,2,0,4,3,0,5,1,21488,0
35,3,7,1,4,1,3,1,0,5,2,28566,0
35,3,20,3,4,1,3,1,0,1,2,27306,0
27,1,7,2,4,0,5,1,0,5,1,21545,0
30,1,7,3,4,0,5,1,0,3,1,24051,0
33,1,22,2,4,0,3,1,0,3,1,25345,0
32,1,7,3,6,3,5,3,0,1,3,23681,0
29,1,24,3,5,0,3,1,0,3,1,21045,1
39,3,7,2,5,1,5,1,0,3,2,21536,0
36,3,14,2,4,0,3,1,1,4,1,23882,0
28,3,16,2,4,1,3,1,0,1,2,22783,0
33,1,12,2,5,1,3,1,0,1,2,28357,0
32,3,33,2,4,0,3,1,1,3,1,24295,1
54,3,31,3,4,3,5,1,1,3,3,29126,1
55,1,16,3,4,0,3,1,0,5,1,21575,0
34,1,14,2,4,0,3,3,0,5,1,24646,0
44,1,18,3,4,1,3,3,0,1,2,26188,0
39,2,7,3,4,1,4,1,1,1,2,21669,0
56,2,33,2,2,0,,3,1,5,1,38314,0
32,1,,2,6,0,3,1,1,5,1,19807,0
40,3,22,3,4,0,5,1,0,1,1,32019,0
43,1,30,2,5,1,3,3,0,3,2,23010,0
32,1,17,3,4,3,3,1,0,1,3,29709,0
55,1,17,3,4,3,5,1,1,1,3,23118,0
25,1,7,2,5,3,3,1,0,3,3,23295,0
24,1,19,2,4,1,3,1,0,5,2,21325,0
41,1,18,2,4,0,3,1,0,3,1,25001,0
41,3,9,3,4,0,4,2,0,3,1,24355,0
26,2,9,3,4,0,4,2,0,4,1,20865,0
31,1,7,2,4,2,4,2,0,5,4,22426,0
26,1,9,3,4,0,3,1,1,5,1,22655,0
48,1,32,3,4,3,3,1,0,3,3,27311,0
34,1,7,2,5,1,3,1,0,3,2,20686,0
39,3,7,2,4,1,4,1,0,4,2,23118,0
32,3,9,3,4,0,3,1,0,4,1,21745,0
39,1,13,2,5,2,3,1,0,4,4,23999,0
43,1,25,1,4,0,5,1,1,1,1,24088,0
42,1,7,2,4,4,3,1,0,1,0,21460,0
48,1,7,3,4,1,4,1,0,5,2,30635,0
36,1,18,3,4,1,3,1,1,5,2,21338,0
23,1,7,2,4,1,3,1,0,3,2,22053,0
36,1,16,1,4,0,3,2,0,4,1,23776,0
34,1,22,2,4,3,3,3,1,1,3,23556,0
33,1,36,2,5,1,4,1,0,3,2,21515,0
41,1,7,2,4,1,3,1,0,1,2,21084,0
33,3,7,3,5,1,4,1,0,1,2,20947,0
40,1,31,2,4,1,3,3,0,4,2,22786,0
39,1,17,2,6,0,3,3,0,1,1,31884,0
33,3,7,2,4,1,3,1,0,5,2,29100,0
38,1,17,3,2,0,3,1,1,1,1,32422,0
26,3,15,2,4,0,3,1,1,1,1,23585,0
53,3,127,2,4,1,3,1,0,1,2,22160,0
45,1,7,3,4,0,3,3,1,4,1,21114,0
22,3,12,3,4,3,5,1,1,1,3,21058,0
40,1,16,3,4,4,3,1,0,4,0,38109,0
24,3,16,3,4,1,5,2,0,5,2,20468,1
37,3,10,2,5,0,3,3,0,3,1,26322,0
37,1,11,3,4,1,4,1,0,3,2,23809,0
57,1,7,3,4,3,3,1,0,3,3,24984,0
30,1,7,2,4,1,3,1,1,3,2,23465,1
43,1,9,3,4,1,3,1,0,3,2,37558,0
57,1,14,3,4,1,3,1,0,4,2,21017,1
42,1,35,2,5,1,4,3,0,5,2,32248,0
35,3,35,2,5,1,3,1,0,5,2,25390,0
37,3,22,2,6,0,3,2,0,1,1,24084,0
42,3,10,2,5,0,4,1,0,3,1,27616,0
33,1,9,3,4,0,5,1,0,1,1,21117,0
36,2,33,2,4,0,3,3,1,1,1,27515,0
39,3,17,3,4,0,3,1,0,4,1,24021,0
51,3,7,2,4,0,3,1,0,3,1,25406,1
37,3,18,2,5,3,3,3,0,1,3,25330,0
46,3,27,3,4,1,3,1,0,1,2,23528,0
41,1,9,3,5,0,3,1,0,5,1,21487,0
36,1,25,2,4,1,3,3,1,3,2,24367,0
41,1,9,2,4,0,3,1,0,1,1,20679,0
36,1,7,3,6,0,3,1,0,3,1,21655,0
30,1,20,2,5,0,4,2,1,4,1,22703,0
30,1,35,2,5,3,5,1,0,1,3,22463,0
51,3,35,2,5,0,5,1,1,5,1,29532,1
40,3,31,3,5,0,3,1,0,1,1,30709,0
32,1,12,2,4,4,5,1,0,1,0,28614,0
27,3,12,2,5,0,3,3,0,1,1,21644,0
37,1,30,2,2,1,3,1,0,3,2,21249,0
40,1,13,2,5,0,5,3,0,4,1,28669,0
28,1,11,2,2,3,4,2,1,4,3,24820,0
50,3,9,2,5,0,4,2,0,3,1,24068,0
35,1,15,3,2,0,3,3,0,3,1,23082,0
42,3,7,2,4,2,3,1,1,4,4,24671,1
50,1,15,2,5,0,4,3,0,1,1,23808,0
38,1,9,3,5,1,3,1,1,3,2,20768,1
34,1,10,3,4,3,3,1,1,1,3,21587,0
28,1,9,3,4,2,4,2,0,5,4,22146,0
33,1,9,3,4,0,3,2,0,3,1,21746,0
60,1,10,2,2,1,5,1,1,1,2,21348,0
31,1,31,3,4,0,3,2,0,3,1,21371,0
39,1,30,1,5,1,3,1,0,3,2,28204,0
37,1,34,3,4,0,3,1,0,3,1,23915,0
36,1,23,3,2,0,4,1,0,4,1,21104,0
30,1,22,3,5,0,3,1,1,1,1,22871,0
32,1,33,3,4,0,3,1,0,3,1,21589,0
35,1,26,2,4,0,3,1,0,3,1,21339,0
29,1,31,2,5,1,3,1,1,1,2,20706,1
30,1,28,2,2,0,5,1,0,5,1,28658,0
33,1,12,2,2,0,4,1,1,1,1,21976,0
23,1,23,2,2,0,3,2,1,3,1,21613,0
54,3,9,2,5,3,3,3,0,3,3,34105,0
39,1,9,3,4,1,3,3,1,1,2,22622,0
25,1,18,1,2,2,3,1,0,5,4,22689,0
37,3,16,3,5,1,5,3,0,1,2,22085,1
35,1,14,2,4,0,4,1,0,5,1,30672,0
22,1,22,3,,1,3,3,0,5,2,19910,0
35,1,13,2,4,0,5,1,0,4,1,21638,1
54,1,12,2,4,3,3,3,0,4,3,37772,0
33,1,23,1,6,0,5,3,1,4,1,22597,1
43,3,15,3,4,1,4,1,0,3,2,25503,0
45,1,14,3,5,3,3,1,0,4,3,28926,0
47,3,9,3,4,1,5,1,0,1,2,37625,0
34,1,9,2,4,3,3,2,0,3,3,21174,0
45,1,17,2,4,3,3,1,1,3,3,25143,0
31,1,16,3,5,0,3,1,0,4,1,20884,0
40,3,12,2,4,1,3,1,0,1,2,20764,1
25,1,7,2,4,1,3,1,1,3,2,20971,1
44,1,9,3,2,1,3,1,0,1,2,21323,0
51,3,10,2,5,1,3,2,1,4,2,21361,1
36,3,9,3,4,2,3,1,0,1,4,20692,0
37,1,12,2,5,3,5,3,1,1,3,22097,0
34,3,7,1,2,3,5,1,0,3,3,24054,0
36,1,11,3,4,4,3,1,0,4,0,20629,0
28,1,9,2,4,1,5,3,0,3,2,21019,0
27,1,32,2,6,3,3,1,0,1,3,20971,1
28,3,15,3,4,0,3,1,0,1,1,27404,0
31,1,7,3,4,0,3,1,0,3,1,22689,0
42,1,19,2,4,1,3,3,0,4,2,38223,1
35,3,30,2,4,0,3,1,0,5,1,23246,0
38,1,26,3,4,0,4,2,0,4,1,21700,0
47,3,12,2,4,1,3,1,1,5,2,24450,0
36,1,15,2,2,0,3,1,0,5,1,20947,0
49,1,7,2,5,1,3,3,1,5,2,24059,1
29,1,12,3,4,1,3,3,1,1,2,22119,1
45,3,7,2,4,3,5,1,1,1,3,24132,0
36,1,18,3,5,3,5,2,1,5,3,28562,0
27,3,30,3,5,1,3,1,1,1,2,22835,0
34,1,7,2,4,1,3,1,1,1,2,32136,0
36,3,6,3,4,0,5,3,0,4,1,27747,0
36,1,30,2,4,3,5,1,1,4,3,22692,0
32,1,14,3,4,1,3,1,0,3,2,24593,0
38,1,7,3,5,1,3,1,0,5,2,24671,0
33,1,7,2,4,3,3,3,1,4,3,24840,0
39,1,36,1,4,0,3,1,0,3,1,21084,0
51,1,14,2,5,0,3,1,1,4,1,37418,0
60,3,32,2,4,1,5,1,0,3,2,26315,0
37,1,15,3,4,3,3,3,0,4,3,28774,0
56,1,15,2,4,4,3,1,1,3,0,33434,0
37,1,18,3,5,1,4,3,0,4,2,25177,0
46,1,14,3,4,1,5,1,0,3,2,28402,0
36,1,7,3,4,3,5,1,0,1,3,20872,0
37,1,16,3,5,1,3,3,1,1,2,22066,1
60,3,7,1,5,3,3,1,0,5,3,24151,0
30,1,9,2,4,1,4,1,0,4,2,21381,0
32,1,7,3,4,1,4,1,0,3,2,21179,0
33,1,7,3,4,4,4,2,0,3,0,24898,0
37,1,13,3,2,1,3,1,0,1,2,21716,0
32,1,15,2,4,0,3,1,0,5,1,23102,0
36,3,7,2,5,0,5,3,0,1,1,22990,0
46,1,13,2,4,0,5,3,1,3,1,31923,0
38,1,14,2,4,1,3,3,0,1,2,32342,0
47,2,12,2,4,1,4,1,1,5,2,23699,0
31,1,7,2,5,2,3,1,1,1,4,23804,0
36,1,7,2,5,2,3,1,0,4,4,21537,0
56,3,7,3,4,1,3,3,0,1,2,28917,0
39,1,13,3,6,0,3,1,1,1,1,24007,0
35,1,7,3,4,0,4,3,0,5,1,23003,0
57,1,14,3,6,3,3,3,0,1,3,25938,0
24,3,9,2,4,1,5,3,0,3,2,21000,0
52,1,16,2,4,4,3,2,0,3,0,20753,0
31,1,9,2,5,0,3,1,0,4,1,22830,0
47,3,16,2,5,1,3,1,0,5,2,28297,1
41,1,7,2,5,3,4,3,0,1,3,32181,0
52,3,28,3,4,3,3,2,1,5,3,24119,0
31,3,11,1,5,3,4,1,1,3,3,23887,0
47,1,7,2,5,0,5,1,1,1,1,29351,0
33,3,13,2,4,4,3,1,0,5,0,23688,0
55,1,9,2,4,0,3,1,0,4,1,32227,0
25,3,10,3,4,1,3,1,0,4,2,23677,0
29,3,11,2,4,0,3,1,0,1,1,22899,0
59,3,17,2,4,2,3,2,0,3,4,32550,0
45,1,30,2,4,1,4,1,0,3,2,20720,0
38,2,13,2,4,0,5,1,1,1,1,20751,1
33,1,7,3,4,3,5,1,0,1,3,21634,0
21,1,13,3,5,0,3,2,1,1,1,21604,1
35,1,13,1,4,0,3,1,0,3,1,23487,0
38,1,9,3,5,1,3,1,0,1,2,23841,0
60,2,9,3,5,0,3,3,0,1,1,37522,0
51,1,7,3,4,3,4,3,1,1,3,36850,0
26,3,12,2,5,1,3,1,1,3,2,24422,1
26,1,14,2,5,3,3,1,0,1,3,21567,0
23,1,22,2,4,0,3,1,0,1,1,21549,0
52,1,7,3,5,1,5,1,0,1,2,26162,0
35,1,14,2,6,3,3,2,1,5,3,24752,1
55,2,33,2,2,1,3,1,1,3,2,36006,0
25,1,25,2,4,1,3,1,0,4,2,21452,0
35,1,13,2,5,1,4,1,0,3,2,23183,0
38,3,10,3,4,0,3,3,0,3,1,26106,0
35,1,12,3,5,0,5,3,0,1,1,30309,0
37,3,18,1,4,1,3,3,0,5,2,28416,0
37,1,10,2,4,0,3,3,0,1,1,21513,0
44,3,33,3,4,1,3,1,1,1,2,35637,0
31,1,30,1,6,0,3,1,0,3,1,21291,0
34,3,29,3,4,0,4,3,0,1,1,24824,0
57,1,21,2,4,4,4,1,1,5,0,23641,1
52,1,13,2,4,0,3,1,0,5,1,38215,0
32,3,13,3,6,0,3,2,1,3,1,24850,1
27,1,13,3,5,1,4,1,0,3,2,21046,0
59,1,30,3,4,3,3,1,0,3,3,28990,1
20,3,29,3,4,1,3,1,1,1,2,20353,1
23,1,9,2,4,1,3,1,0,5,2,21201,0
50,1,27,3,4,3,5,3,0,1,3,25245,0
44,1,35,1,2,1,3,1,0,3,2,23417,0
51,3,19,3,4,1,3,1,0,5,2,27886,0
32,3,27,3,6,0,3,1,1,3,1,23237,1
42,3,16,3,4,3,3,1,1,1,3,26867,0
27,2,32,3,4,0,3,1,0,4,1,21620,0
37,1,13,3,4,0,4,1,0,4,1,23619,0
52,1,15,3,6,0,3,1,0,1,1,29328,1
40,3,11,3,5,0,3,1,0,5,1,24580,0
26,3,35,2,5,3,3,1,0,4,3,27317,0
31,2,16,3,4,0,3,1,1,3,1,25025,0
33,1,16,2,4,2,5,2,0,4,4,22878,1
46,1,36,2,4,0,3,1,0,1,1,22130,0
39,1,10,2,4,3,3,1,1,5,3,22995,0
31,1,25,2,4,1,3,3,0,1,2,21310,0
33,3,16,2,6,0,3,3,0,1,1,23346,0
31,1,12,1,4,0,5,1,0,5,1,21882,0
31,1,9,1,5,0,3,2,0,4,1,21398,0
42,1,17,3,5,0,5,2,0,1,1,35859,0
42,1,16,3,4,1,5,1,0,1,2,20916,0
20,1,10,2,4,1,4,1,0,3,2,20161,0
41,1,33,2,4,0,4,1,0,1,1,24283,0
36,3,7,2,4,0,4,2,0,4,1,25973,0
54,3,13,2,4,0,3,2,1,5,1,20984,0
46,1,16,3,4,3,4,1,0,4,3,21026,0
33,3,15,2,4,0,3,2,0,4,1,27676,0
30,1,7,3,4,0,3,1,0,3,1,22997,0
52,1,14,3,5,0,3,2,0,3,1,24810,0
59,1,16,3,5,0,4,3,1,1,1,22024,0
41,3,11,3,5,0,3,1,0,1,1,29533,0
35,3,9,3,4,1,3,1,0,5,2,20909,0
23,1,26,3,4,0,3,1,0,1,1,21001,0
28,1,16,3,4,2,4,1,0,3,4,20702,0
29,1,28,3,4,2,3,2,0,1,4,21391,0
58,1,31,2,2,1,3,1,1,4,2,28117,0
28,1,10,3,5,4,3,2,1,1,0,21244,0
51,1,18,2,4,2,,1,0,5,4,38604,0
42,1,21,3,4,0,3,2,0,4,1,21129,0
31,3,12,2,4,1,3,1,0,4,2,28097,0
39,3,7,3,5,0,3,1,0,1,1,27364,0
33,1,13,3,4,4,3,1,0,1,0,21716,0
28,1,24,2,4,0,4,1,1,4,1,21736,0
20,3,7,3,6,1,5,3,0,3,2,21003,1
37,1,10,3,4,1,4,1,0,4,2,20766,0
31,1,16,2,4,1,5,1,0,1,2,21750,0
46,3,11,1,4,1,5,1,1,4,2,23684,0
57,1,15,1,4,1,5,1,1,4,2,22935,0
34,1,9,2,4,1,3,1,0,3,2,21178,0
20,1,,3,5,0,3,1,0,5,1,19780,1
47,3,7,3,4,1,5,1,0,1,2,29131,0
39,1,16,3,4,1,3,1,0,1,2,20966,0
32,1,19,3,4,3,3,1,1,4,3,22607,0
35,1,34,2,4,0,4,1,0,3,1,20989,0
42,3,27,3,4,0,4,2,1,4,1,21818,1
51,1,7,2,5,1,3,1,0,3,2,22368,0
54,1,20,3,2,3,5,1,0,1,3,23128,0
34,1,21,3,4,3,4,1,0,5,3,21434,0
41,1,11,2,4,3,3,3,0,5,3,37711,0
56,1,21,2,2,1,4,2,0,1,2,37400,0
35,1,9,2,5,3,3,1,0,4,3,28225,0
52,1,10,1,4,0,4,3,0,5,1,32412,0
53,1,7,2,5,3,,2,0,1,3,38677,0
28,1,16,3,4,1,4,3,0,3,2,20957,0
36,1,30,1,5,0,3,2,1,4,1,24594,1
44,1,14,3,2,3,3,3,0,4,3,20767,0
46,1,9,3,5,1,3,1,0,4,2,35470,0
38,1,28,2,2,1,5,3,1,3,2,22242,0
36,1,9,3,4,0,4,1,0,1,1,23103,0
43,1,28,2,4,3,3,1,0,1,3,23943,0
39,1,9,2,4,3,3,1,0,1,3,25231,0
39,1,36,3,4,1,3,1,0,1,2,24939,0
28,1,7,2,5,0,5,1,0,3,1,22976,0
50,1,25,3,4,0,3,1,1,1,1,25482,0
35,1,17,3,4,3,3,1,1,3,3,22493,0
41,1,26,3,4,3,3,3,1,1,3,21419,0
39,1,36,3,4,0,5,2,1,3,1,25351,1
30,3,34,2,4,0,3,3,0,3,1,26317,1
23,1,12,1,2,2,4,1,1,4,4,21006,0
37,1,25,3,4,0,3,1,0,3,1,20831,0
41,1,16,3,5,2,3,1,0,5,4,23554,0
47,1,7,3,4,0,5,1,0,1,1,28074,0
33,3,11,3,6,4,3,1,0,1,0,29078,1
31,1,7,2,5,0,3,1,0,5,1,27152,0
28,3,27,2,4,2,3,2,0,1,4,28659,0
52,1,15,2,5,0,4,1,0,3,1,31168,0
31,1,10,2,4,0,5,3,1,4,1,21335,1
42,3,13,3,4,0,3,1,1,1,1,32269,0
31,3,33,3,5,1,5,1,0,1,2,25374,1
30,1,7,2,4,1,3,1,0,1,2,20736,1
46,3,13,1,5,1,3,1,0,4,2,27543,0
55,3,10,2,4,2,5,1,0,4,4,24618,0
37,1,12,3,4,3,4,1,0,1,3,24592,0
34,1,11,2,5,0,4,1,0,4,1,21300,0
38,1,18,2,4,1,3,1,1,3,2,30863,0
39,3,10,3,4,0,3,1,0,1,1,29287,0
32,1,7,2,6,1,3,1,0,3,2,23023,0
60,1,10,3,5,3,3,1,0,3,3,20855,0
38,3,11,1,4,3,3,2,0,4,3,21471,0
30,3,7,2,4,0,3,2,0,3,1,26596,0
36,3,7,2,4,1,3,3,0,5,2,27467,0
30,1,25,3,5,1,3,1,1,3,2,21067,1
53,1,9,2,5,1,3,1,0,3,2,21890,0
43,1,11,3,4,0,3,1,0,1,1,37910,0
60,2,13,3,4,2,3,1,0,4,4,20945,0
51,3,7,2,4,0,3,1,0,1,1,38195,0
34,1,21,3,4,0,3,3,1,1,1,21114,1
44,3,23,2,4,0,3,1,1,3,1,34742,0
34,1,9,2,4,1,5,1,0,3,2,21385,1
