CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
204167,43,Self Enquiry,1,24,Salaried,Fe Male,3,2,Deluxe,5,Unmarried,5,1,1,1,2,Manager,25223,0
204168,30,Self Enquiry,3,27,Small Business,Male,3,4,Deluxe,3,Married,4,0,1,1,1,Manager,25609,0
204169,26,Self Enquiry,1,7,Salaried,Female,4,4,Deluxe,3,Married,2,0,3,1,2,Manager,23576,0
204170,43,Self Enquiry,1,9,Small Business,Female,3,5,Basic,5,Married,2,1,4,1,2,Executive,21271,0
204171,41,Self Enquiry,1,9,Small Business,Male,3,4,King,3,Married,,0,5,1,1,VP,38114,0
204172,52,Self Enquiry,1,7,Salaried,Male,4,4,Basic,3,Married,3,0,4,1,1,Executive,21401,0
204173,32,Company Invited,1,36,Small Business,Male,4,5,Basic,4,Unmarried,2,0,3,0,3,Executive,22157,1
204174,33,Company Invited,1,14,Salaried,Male,4,2,Basic,4,Married,3,0,1,0,2,Executive,21472,0
204175,39,Company Invited,3,9,Salaried,Male,3,5,Deluxe,3,Married,5,0,5,1,2,Manager,23927,0
204176,33,Self Enquiry,1,9,Large Business,Male,3,5,Deluxe,5,Single,6,0,4,0,2,Manager,20854,0
204177,47,Self Enquiry,3,9,Large Business,Female,4,6,Super Deluxe,4,Married,5,1,5,1,1,AVP,35550,0
204178,29,Self Enquiry,1,9,Salaried,Male,4,4,Basic,3,Unmarried,4,0,4,0,2,Executive,22163,1
204179,30,Self Enquiry,3,9,Small Business,Male,4,5,Deluxe,4,Married,4,0,4,1,1,Manager,25322,0
204180,32,Self Enquiry,1,30,Small Business,Male,4,5,Deluxe,3,Married,2,0,3,0,2,Manager,24260,0
204181,26,Company Invited,1,12,Salaried,Male,3,2,Deluxe,5,Married,3,0,5,1,2,Manager,22678,0
204182,46,Self Enquiry,1,27,Small Business,Male,4,4,Super Deluxe,3,Married,2,1,3,1,2,AVP,32174,0
204183,37,Self Enquiry,1,13,Salaried,Male,3,4,Basic,3,Married,2,0,5,1,2,Executive,21888,0
204184,56,Self Enquiry,1,7,Small Business,Male,3,4,King,5,Single,,1,1,1,2,VP,37723,0
204185,48,Company Invited,1,36,Salaried,Male,3,4,Standard,4,Married,3,1,3,1,1,Senior Manager,30527,1
204186,29,Self Enquiry,1,16,Small Business,Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,20748,0
204187,38,Self Enquiry,3,13,Small Business,Male,4,4,Deluxe,3,Married,6,0,3,1,1,Manager,25180,0
204188,22,Self Enquiry,1,10,Small Business,Male,4,5,Basic,3,Unmarried,3,0,5,1,3,Executive,21908,0
204189,38,Company Invited,1,7,Small Business,Female,4,4,Standard,3,Married,4,1,3,0,1,Senior Manager,32281,0
204190,36,Self Enquiry,1,29,Salaried,Female,4,2,Standard,4,Married,2,0,5,1,3,Senior Manager,30674,0
204191,39,Self Enquiry,3,14,Small Business,Female,3,2,Deluxe,5,Married,3,1,3,1,2,Manager,24283,0
204192,27,Company Invited,1,7,Salaried,Female,3,4,Deluxe,4,Married,3,0,5,1,2,Manager,25075,0
204193,51,Self Enquiry,1,11,Salaried,Male,4,4,King,4,Married,,0,5,0,2,VP,37822,0
204194,54,Self Enquiry,1,10,Small Business,Male,3,4,Super Deluxe,3,Married,,1,5,1,1,AVP,36262,0
204195,43,Self Enquiry,3,7,Salaried,Male,2,4,Deluxe,3,Married,3,0,3,1,1,Manager,23585,0
204196,30,Company Invited,3,9,Salaried,Male,3,4,Deluxe,3,Unmarried,3,0,1,0,2,Manager,23232,0
204197,56,Self Enquiry,1,27,Large Business,Male,3,4,Deluxe,3,Married,5,1,1,0,1,Manager,24093,0
204198,27,Company Invited,1,18,Small Business,Male,3,4,Deluxe,5,Married,3,1,3,1,1,Manager,23419,0
204199,38,Self Enquiry,1,7,Salaried,Female,3,4,Basic,3,Single,3,0,1,1,1,Executive,20793,0
204200,45,Company Invited,1,31,Salaried,Male,3,4,Basic,3,Married,5,1,5,0,2,Executive,21839,1
204201,39,Self Enquiry,1,30,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,0,2,Manager,24423,0
204202,27,Self Enquiry,1,23,Small Business,Male,3,4,Basic,4,Married,4,1,1,1,1,Executive,21051,1
204203,29,Self Enquiry,1,15,Salaried,Female,4,4,Basic,3,Unmarried,3,0,4,1,2,Executive,21988,0
204204,50,Company Invited,1,17,Salaried,Female,3,4,King,5,Single,,1,3,0,2,VP,37343,0
204205,37,Self Enquiry,1,10,Large Business,Male,2,4,Deluxe,4,Unmarried,6,0,1,1,1,Manager,23163,0
204206,32,Company Invited,3,12,Small Business,Female,3,4,Basic,4,Married,3,0,3,0,1,Executive,21467,0
204207,27,Self Enquiry,3,11,Small Business,Male,3,5,Deluxe,3,Unmarried,3,1,1,1,1,Manager,24506,1
204208,38,Company Invited,1,16,Small Business,Male,3,4,Basic,3,Married,3,1,1,0,2,Executive,21004,0
204209,43,Company Invited,3,33,Small Business,Female,4,4,Super Deluxe,4,Married,7,0,3,1,2,AVP,32203,0
204210,19,Self Enquiry,1,10,Small Business,Male,3,4,Basic,3,Single,3,0,4,1,1,Executive,20098,1
204211,36,Self Enquiry,3,23,Small Business,Male,4,4,Standard,4,Married,2,0,1,1,2,Senior Manager,26698,0
204212,37,Company Invited,1,25,Salaried,Male,3,2,Basic,3,Married,6,0,5,1,2,Executive,22366,0
204213,52,Self Enquiry,1,9,Small Business,Male,3,6,Deluxe,4,Married,7,0,1,0,2,Manager,24160,0
204214,42,Self Enquiry,3,9,Salaried,Male,3,4,Super Deluxe,4,Single,3,0,3,1,,AVP,34693,0
204215,19,Self Enquiry,3,,Small Business,Female,4,5,Basic,3,Single,3,0,1,0,3,Executive,19878,0
204216,29,Self Enquiry,1,23,Small Business,Male,4,2,Deluxe,5,Unmarried,2,0,5,0,2,Manager,24339,0
204217,32,Self Enquiry,3,14,Large Business,Male,4,2,Deluxe,3,Married,6,0,1,1,2,Manager,25607,0
204218,40,Self Enquiry,1,7,Small Business,Male,3,2,Standard,3,Married,2,0,3,1,1,Senior Manager,28291,0
204219,37,Company Invited,1,31,Salaried,Female,3,4,Deluxe,4,Married,2,0,3,1,2,Manager,24352,0
204220,33,Self Enquiry,3,14,Salaried,Male,4,5,Deluxe,3,Married,3,0,3,1,1,Manager,24162,0
204221,39,Self Enquiry,1,32,Salaried,Female,3,5,Standard,4,Married,5,0,3,0,2,Senior Manager,30739,0
204222,59,Company Invited,1,7,Salaried,Male,3,6,Deluxe,3,Married,4,1,1,1,2,Manager,24338,0
204223,32,Self Enquiry,1,12,Large Business,Male,3,4,Basic,3,Married,2,1,4,1,1,Executive,23499,0
204224,32,Self Enquiry,2,9,Salaried,Male,4,5,Deluxe,5,Married,5,0,3,0,3,Manager,25088,0
204225,46,Company Invited,1,14,Salaried,Male,4,4,Standard,5,Married,3,0,1,1,1,Senior Manager,23888,0
204226,32,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Married,2,1,4,1,2,Executive,21373,0
204227,34,Company Invited,1,12,Salaried,Female,4,4,Standard,4,Married,8,0,3,1,2,Senior Manager,30556,0
204228,40,Self Enquiry,1,17,Small Business,Male,4,4,Super Deluxe,5,Married,,1,3,1,3,AVP,35746,0
204229,44,Company Invited,1,17,Salaried,Female,3,4,Basic,3,Single,2,0,5,0,1,Executive,21133,0
204230,50,Self Enquiry,1,7,Large Business,Female,3,5,Super Deluxe,3,Single,2,1,3,0,1,AVP,32642,0
204231,53,Self Enquiry,1,15,Small Business,Male,3,5,Deluxe,4,Married,4,0,1,1,1,Manager,23619,1
204232,28,Self Enquiry,1,12,Salaried,Female,3,4,Basic,4,Single,3,1,3,0,2,Executive,21156,0
204233,33,Self Enquiry,3,15,Large Business,Female,4,5,Deluxe,4,Married,3,1,1,1,3,Manager,23906,0
204234,28,Self Enquiry,3,9,Salaried,Male,4,4,Deluxe,3,Unmarried,3,1,4,0,2,Manager,23156,0
204235,32,Self Enquiry,3,14,Small Business,Male,4,4,Deluxe,3,Married,6,0,1,0,1,Manager,26225,0
204236,33,Self Enquiry,1,9,Small Business,Fe Male,4,2,Deluxe,3,Unmarried,2,0,3,0,1,Manager,23733,0
204237,29,Self Enquiry,1,9,Small Business,Male,3,6,Basic,3,Married,7,1,3,1,2,Executive,22142,1
204238,31,Self Enquiry,1,35,Small Business,Female,4,4,Deluxe,3,Married,3,0,3,1,3,Manager,24453,0
204239,32,Company Invited,1,14,Salaried,Female,3,5,Standard,3,Married,3,0,1,1,1,Senior Manager,27621,0
204240,40,Company Invited,1,14,Small Business,Male,3,5,King,3,Married,,0,5,1,1,VP,37950,0
204241,40,Self Enquiry,3,10,Small Business,Female,3,4,Deluxe,3,Married,6,1,4,1,2,Manager,23916,1
204242,34,Company Invited,3,17,Small Business,Male,3,5,Deluxe,3,Unmarried,5,0,3,1,1,Manager,23360,0
204243,48,Self Enquiry,1,12,Salaried,Male,3,4,King,3,Married,,0,1,1,1,VP,36978,0
204244,44,Company Invited,1,17,Salaried,Female,3,5,Deluxe,3,Married,3,0,3,1,1,Manager,23935,0
204245,28,Company Invited,3,7,Small Business,Male,4,4,Deluxe,4,Married,2,1,1,0,2,Manager,25027,0
204246,55,Company Invited,1,27,Salaried,Fe Male,3,4,Deluxe,3,Unmarried,5,0,4,0,2,Manager,23547,0
204247,44,Self Enquiry,1,14,Salaried,Female,3,4,Standard,5,Married,2,0,5,1,1,Senior Manager,28663,0
204248,46,Self Enquiry,1,15,Salaried,Male,4,4,Deluxe,3,Married,2,0,3,1,1,Manager,22375,0
204249,41,Self Enquiry,3,7,Small Business,Male,3,6,Deluxe,3,Married,4,1,3,1,1,Manager,26135,0
204250,30,Self Enquiry,1,15,Salaried,Male,4,6,Basic,5,Married,3,1,3,0,2,Executive,20797,1
204251,30,Self Enquiry,1,16,Salaried,Male,2,5,Basic,3,Unmarried,2,0,1,1,1,Executive,22661,0
204252,31,Self Enquiry,3,12,Small Business,Female,2,5,Deluxe,3,Married,3,0,1,1,1,Manager,24796,0
204253,28,Self Enquiry,3,15,Small Business,Female,3,4,Deluxe,4,Married,3,0,1,0,2,Manager,24892,0
204254,38,Self Enquiry,1,12,Small Business,Male,4,4,Deluxe,3,Married,2,0,3,1,3,Manager,25025,0
204255,39,Self Enquiry,1,22,Salaried,Male,4,5,Standard,3,Married,2,1,5,1,3,Senior Manager,30188,0
204256,32,Self Enquiry,1,14,Small Business,Fe Male,3,4,Standard,3,Unmarried,3,1,4,1,2,Senior Manager,25821,0
204257,30,Self Enquiry,3,17,Small Business,Female,3,5,Deluxe,4,Married,3,1,5,1,1,Manager,26946,0
204258,36,Self Enquiry,1,12,Large Business,Male,4,4,Standard,4,Unmarried,2,0,3,1,2,Senior Manager,26773,0
204259,24,Self Enquiry,1,33,Salaried,Male,3,4,Basic,3,Married,3,0,1,0,2,Executive,21582,0
204260,42,Self Enquiry,1,13,Small Business,Male,4,5,Deluxe,4,Unmarried,8,1,3,1,3,Manager,24710,0
204261,48,Company Invited,3,11,Small Business,Male,4,4,Deluxe,3,Unmarried,5,0,4,0,3,Manager,21654,0
204262,43,Self Enquiry,1,30,Salaried,Female,3,4,Super Deluxe,3,Single,4,0,3,0,,AVP,34670,0
204263,30,Company Invited,3,9,Salaried,Male,4,4,Deluxe,3,Married,3,0,1,1,2,Manager,23327,0
204264,43,Self Enquiry,2,9,Large Business,Male,3,4,Basic,3,Married,2,1,4,1,2,Executive,21374,0
204265,33,Self Enquiry,1,9,Small Business,Female,4,4,Basic,4,Married,3,0,4,0,2,Executive,21048,0
204266,49,Self Enquiry,3,36,Small Business,Female,4,4,Standard,3,Married,5,0,4,0,2,Senior Manager,31182,0
204267,38,Self Enquiry,1,13,Small Business,Male,3,2,Deluxe,5,Married,6,1,3,1,2,Manager,24652,0
204268,31,Company Invited,3,32,Large Business,Female,3,4,Deluxe,3,Married,2,1,3,1,2,Manager,23414,0
204269,27,Self Enquiry,3,7,Salaried,Male,3,4,Deluxe,3,Married,3,0,5,0,2,Manager,23974,0
204270,43,Self Enquiry,1,9,Salaried,Male,4,5,Deluxe,3,Unmarried,5,0,1,1,1,Manager,25459,0
204271,22,Company Invited,3,7,Large Business,Female,4,5,Basic,4,Single,3,1,5,1,3,Executive,20852,1
204272,37,Company Invited,3,7,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,6,0,1,1,2,Manager,25331,0
204273,37,Company Invited,3,10,Small Business,Male,3,5,Standard,3,Married,6,0,1,0,1,Senior Manager,28377,0
204274,58,Self Enquiry,1,7,Small Business,Male,3,4,Deluxe,3,Married,4,0,3,0,2,Manager,25433,0
204275,41,Self Enquiry,1,17,Salaried,Female,3,2,Basic,3,Married,5,1,3,0,2,Executive,20891,0
204276,22,Company Invited,3,16,Small Business,Male,3,4,Basic,3,Unmarried,3,0,4,1,1,Executive,21288,0
204277,34,Self Enquiry,3,12,Small Business,Female,3,4,Basic,3,Unmarried,3,1,1,0,2,Executive,21529,1
204278,38,Self Enquiry,1,17,Small Business,Female,4,4,Basic,5,Married,8,0,1,1,3,Executive,22130,0
204279,47,Company Invited,1,14,Small Business,Female,2,4,Deluxe,3,Married,4,0,5,1,1,Manager,23936,0
204280,42,Company Invited,3,11,Small Business,Male,3,4,Deluxe,4,Unmarried,3,0,3,1,1,Manager,28033,1
204281,51,Self Enquiry,1,17,Large Business,Male,4,5,Standard,3,Single,8,0,5,1,2,Senior Manager,29174,0
204282,41,Self Enquiry,3,29,Small Business,Male,4,5,Deluxe,3,Married,4,1,3,1,1,Manager,25058,1
204283,32,Self Enquiry,1,16,Salaried,Male,3,5,Basic,4,Unmarried,2,1,3,1,1,Executive,21335,0
204284,22,Self Enquiry,3,19,Salaried,Female,3,2,Basic,4,Unmarried,3,0,5,0,2,Executive,21394,1
204285,30,Self Enquiry,1,30,Salaried,Male,3,4,Basic,3,Single,2,0,3,0,1,Executive,20879,0
204286,36,Self Enquiry,1,16,Salaried,Male,4,5,Deluxe,4,Unmarried,2,0,1,0,2,Manager,25218,0
204287,28,Self Enquiry,1,7,Small Business,Male,3,4,Basic,4,Married,3,0,3,0,1,Executive,22494,0
204288,29,Self Enquiry,3,16,Salaried,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,2,Manager,23931,0
204289,50,Self Enquiry,1,14,Salaried,Male,3,5,Standard,3,Single,2,0,1,1,1,Senior Manager,29643,0
204290,52,Self Enquiry,3,21,Salaried,Female,3,4,Deluxe,3,Married,6,0,3,1,1,Manager,23614,0
204291,37,Self Enquiry,1,9,Salaried,Female,4,4,Basic,3,Married,6,0,5,1,1,Executive,21221,0
204292,35,Company Invited,3,26,Small Business,Male,4,2,Deluxe,3,Unmarried,2,1,1,0,1,Manager,23982,1
204293,56,Self Enquiry,1,9,Salaried,Female,4,4,Super Deluxe,3,Single,4,1,5,0,,AVP,35337,0
204294,25,Self Enquiry,3,17,Small Business,Female,4,4,Deluxe,3,Married,3,1,1,0,1,Manager,22938,0
204295,31,Self Enquiry,3,9,Large Business,Male,4,4,Basic,4,Married,3,0,3,1,1,Executive,21154,0
204296,27,Company Invited,1,10,Large Business,Male,4,4,Basic,5,Unmarried,2,0,3,0,2,Executive,21780,1
204297,23,Self Enquiry,1,18,Small Business,Female,3,4,Basic,4,Married,3,0,1,1,2,Executive,20922,0
204298,37,Self Enquiry,3,9,Small Business,Male,4,5,Standard,3,Married,3,0,1,1,2,Senior Manager,26274,0
204299,31,Company Invited,1,11,Large Business,Male,3,4,Basic,3,Single,2,1,4,1,1,Executive,20963,1
204300,38,Self Enquiry,1,21,Salaried,Female,4,4,Basic,5,Married,3,0,4,1,2,Executive,21712,0
204301,41,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,4,Married,2,0,1,0,1,Manager,24393,0
204302,43,Self Enquiry,1,7,Salaried,Female,4,4,Basic,5,Married,5,0,3,0,3,Executive,21254,0
204303,38,Self Enquiry,1,17,Salaried,Male,3,4,Deluxe,4,Unmarried,4,1,5,0,2,Manager,22875,0
204304,44,Self Enquiry,1,19,Salaried,Male,3,5,Super Deluxe,4,Married,3,0,3,1,2,AVP,33014,0
204305,41,Self Enquiry,1,9,Small Business,Female,4,5,Deluxe,3,Married,8,0,5,1,2,Manager,22126,0
204306,55,Self Enquiry,1,12,Small Business,Male,3,4,King,5,Married,,0,4,1,1,VP,38084,0
204307,35,Company Invited,3,11,Small Business,Female,4,4,Deluxe,3,Married,2,0,1,0,1,Manager,25216,0
204308,32,Self Enquiry,1,14,Small Business,Female,3,4,Deluxe,5,Married,3,0,1,1,1,Manager,22984,0
204309,44,Company Invited,1,28,Small Business,Male,4,4,Basic,3,Married,2,0,4,1,3,Executive,20936,0
204310,44,Self Enquiry,1,15,Salaried,Female,4,4,Deluxe,3,Married,6,1,1,1,1,Manager,23200,0
204311,26,Self Enquiry,3,11,Salaried,Female,4,5,Deluxe,3,Unmarried,3,1,1,0,3,Manager,23165,0
204312,38,Company Invited,1,32,Small Business,Female,4,4,Deluxe,3,Married,5,1,3,1,3,Manager,23127,0
204313,32,Self Enquiry,1,7,Salaried,Male,4,5,Basic,5,Married,3,0,4,1,2,Executive,20896,0
204314,40,Company Invited,1,7,Salaried,Male,3,4,King,3,Married,,1,3,0,1,VP,37875,0
204315,57,Company Invited,3,13,Salaried,Female,3,2,Super Deluxe,5,Married,2,0,3,1,1,AVP,31890,0
204316,31,Self Enquiry,3,19,Large Business,Fe Male,3,4,Deluxe,3,Unmarried,2,0,1,1,2,Manager,25255,0
204317,42,Self Enquiry,3,7,Small Business,Male,3,2,Standard,5,Married,3,0,3,1,2,Senior Manager,27070,0
204318,29,Self Enquiry,1,24,Small Business,Male,4,4,Deluxe,5,Married,3,0,1,0,2,Manager,23236,0
204319,26,Self Enquiry,1,10,Small Business,Male,4,4,Basic,5,Married,7,0,5,1,2,Executive,22709,1
204320,53,Self Enquiry,1,10,Small Business,Male,3,5,Standard,3,Married,4,1,1,1,1,Senior Manager,26647,0
204321,46,Self Enquiry,1,17,Salaried,Male,4,4,Basic,3,Married,5,0,5,0,3,Executive,21332,0
204322,53,Self Enquiry,1,11,Salaried,Female,2,4,Super Deluxe,3,Married,4,0,5,1,,AVP,35233,0
204323,43,Company Invited,1,36,Salaried,Female,4,4,Deluxe,3,Married,4,0,3,1,2,Manager,23234,0
204324,31,Self Enquiry,1,9,Salaried,Fe Male,3,6,Deluxe,3,Unmarried,4,0,1,1,1,Manager,24769,0
204325,61,Self Enquiry,1,14,Salaried,Female,3,4,King,5,Married,7,0,5,1,1,VP,38244,0
204326,47,Self Enquiry,1,25,Small Business,Female,3,4,Deluxe,3,Married,4,0,5,1,2,Manager,23488,0
204327,43,Company Invited,1,35,Large Business,Female,3,5,Deluxe,3,Married,2,0,3,0,2,Manager,23201,0
204328,25,Self Enquiry,3,7,Large Business,Female,4,4,Basic,4,Unmarried,3,1,4,0,1,Executive,21880,1
204329,35,Company Invited,3,13,Small Business,Female,3,6,Basic,3,Married,2,0,4,0,2,Executive,21029,1
204330,39,Company Invited,1,9,Salaried,Male,3,4,Basic,3,Married,3,1,5,1,1,Executive,20380,0
204331,41,Self Enquiry,3,9,Salaried,Female,4,4,King,3,Married,,0,3,1,1,VP,36719,0
204332,27,Self Enquiry,1,30,Salaried,Female,3,4,Basic,3,Married,3,0,3,0,1,Executive,21564,0
204333,31,Company Invited,1,10,Salaried,Male,3,4,Basic,3,Married,6,0,3,1,1,Executive,20775,0
204334,30,Self Enquiry,1,10,Small Business,Male,4,5,Standard,3,Married,3,0,1,0,3,Senior Manager,30613,0
204335,30,Self Enquiry,1,32,Large Business,Female,4,5,Basic,4,Married,7,0,3,1,3,Executive,21224,1
204336,20,Self Enquiry,2,9,Large Business,Male,3,5,Basic,3,Single,3,0,3,0,1,Executive,21242,1
204337,31,Company Invited,3,29,Salaried,Female,4,4,Standard,5,Married,2,0,1,1,2,Senior Manager,27090,0
204338,58,Self Enquiry,3,36,Small Business,Male,3,5,Super Deluxe,3,Married,5,0,3,1,1,AVP,32796,0
204339,51,Self Enquiry,1,36,Salaried,Male,3,5,Super Deluxe,3,Married,,0,5,1,2,AVP,35724,0
204340,31,Company Invited,1,9,Small Business,Female,3,4,Basic,3,Single,2,0,4,1,1,Executive,21242,0
204341,61,Company Invited,3,35,Small Business,Female,4,5,Standard,5,Married,6,0,1,1,1,Senior Manager,28944,0
204342,48,Self Enquiry,1,9,Small Business,Female,4,4,Deluxe,3,Married,7,0,1,0,1,Manager,23748,0
204343,47,Self Enquiry,1,9,Salaried,Male,3,4,Super Deluxe,3,Married,,0,5,1,1,AVP,36539,0
204344,36,Self Enquiry,1,29,Salaried,Male,3,6,Basic,3,Unmarried,2,0,4,1,2,Executive,22908,0
204345,55,Self Enquiry,1,6,Salaried,Female,3,4,Deluxe,3,Unmarried,2,0,1,0,1,Manager,22458,0
204346,35,Self Enquiry,1,9,Salaried,Male,4,5,Basic,3,Married,5,0,5,1,3,Executive,21446,0
204347,47,Self Enquiry,3,17,Small Business,Female,4,5,Standard,3,Married,4,1,1,0,1,Senior Manager,27749,0
204348,32,Self Enquiry,1,16,Salaried,Male,3,4,Standard,4,Married,3,0,3,0,1,Senior Manager,29326,0
204349,34,Self Enquiry,1,22,Small Business,Male,3,4,Standard,3,Married,2,1,5,1,1,Senior Manager,32288,1
204350,34,Self Enquiry,1,17,Small Business,Male,3,6,Basic,3,Married,2,0,5,0,1,Executive,22086,1
204351,31,Self Enquiry,3,14,Small Business,Male,3,4,Basic,4,Unmarried,2,0,1,0,1,Executive,21661,0
204352,36,Self Enquiry,1,23,Salaried,Male,4,4,Standard,3,Married,6,1,1,0,1,Senior Manager,26310,0
204353,32,Company Invited,1,27,Salaried,Male,4,4,Standard,3,Married,5,0,3,1,1,Senior Manager,28502,1
204354,35,Company Invited,2,30,Salaried,Female,3,4,Standard,5,Married,2,1,3,1,1,Senior Manager,28628,1
204355,43,Company Invited,1,12,Salaried,Male,4,4,Basic,3,Married,6,0,3,0,2,Executive,20771,0
204356,37,Company Invited,3,17,Small Business,Male,3,4,Standard,3,Single,3,0,1,1,2,Senior Manager,28658,0
204357,23,Company Invited,1,11,Large Business,Male,4,5,Basic,3,Unmarried,7,0,5,0,1,Executive,22572,1
204358,49,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Married,4,0,5,1,1,Manager,22729,0
204359,56,Self Enquiry,3,25,Salaried,Female,3,4,Super Deluxe,4,Single,5,0,1,1,,AVP,35513,0
204360,42,Company Invited,3,17,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,1,0,2,Manager,24908,0
204361,36,Self Enquiry,3,7,Small Business,Male,3,4,Deluxe,3,Married,2,0,3,0,2,Manager,23395,0
204362,41,Self Enquiry,1,13,Salaried,Female,4,4,Super Deluxe,3,Single,2,0,5,1,1,AVP,31915,0
204363,40,Company Invited,1,15,Salaried,Female,3,4,Basic,3,Married,3,0,1,1,2,Executive,22433,0
204364,32,Self Enquiry,3,9,Salaried,Male,4,4,Deluxe,3,Unmarried,6,1,5,1,2,Manager,25260,0
204365,43,Self Enquiry,1,31,Small Business,Male,3,4,Standard,5,Married,3,1,1,1,1,Senior Manager,26084,0
204366,46,Self Enquiry,3,9,Salaried,Male,4,4,Deluxe,4,Married,2,0,5,1,3,Manager,23483,0
204367,27,Company Invited,2,24,Salaried,Female,3,4,Basic,3,Married,2,1,5,0,2,Executive,21419,1
204368,30,Self Enquiry,1,26,Large Business,Male,3,4,Deluxe,3,Married,6,0,5,1,1,Manager,22940,0
204369,34,Self Enquiry,1,7,Small Business,Female,4,2,Super Deluxe,3,Married,6,0,1,1,,AVP,34862,0
204370,32,Self Enquiry,3,14,Salaried,Male,3,5,Standard,3,Married,2,0,3,1,1,Senior Manager,30235,0
204371,19,Company Invited,3,12,Small Business,Male,4,4,Basic,4,Single,3,1,4,1,1,Executive,20556,1
204372,41,Company Invited,3,35,Salaried,Male,3,6,Standard,5,Married,5,0,5,0,2,Senior Manager,29610,0
204373,42,Company Invited,1,9,Salaried,Fe Male,4,5,Deluxe,3,Unmarried,4,1,1,0,1,Manager,25489,0
204374,27,Self Enquiry,3,36,Small Business,Male,3,4,Deluxe,3,Married,7,0,5,0,1,Manager,22984,0
204375,36,Self Enquiry,3,7,Small Business,Fe Male,4,4,Deluxe,3,Unmarried,3,0,4,1,1,Manager,23537,0
204376,35,Self Enquiry,3,28,Salaried,Male,4,2,Deluxe,3,Unmarried,3,0,3,0,1,Manager,24015,0
204377,27,Self Enquiry,1,31,Large Business,Male,4,6,Basic,3,Single,3,1,3,0,2,Executive,21018,1
204378,38,Self Enquiry,1,7,Large Business,Fe Male,3,4,Standard,3,Unmarried,6,0,5,1,1,Senior Manager,26169,0
204379,47,Company Invited,1,25,Small Business,Female,3,4,Standard,3,Married,7,0,3,0,2,Senior Manager,29205,0
204380,42,Self Enquiry,3,9,Salaried,Female,4,4,Super Deluxe,5,Married,2,0,5,1,,AVP,35273,0
204381,38,Company Invited,3,16,Small Business,Male,4,4,Standard,4,Married,3,0,1,1,3,Senior Manager,27512,0
204382,53,Self Enquiry,1,13,Large Business,Male,4,4,Deluxe,5,Married,5,1,4,1,2,Manager,24255,0
204383,33,Company Invited,3,18,Salaried,Male,3,2,Deluxe,3,Married,2,0,3,1,1,Manager,23385,1
204384,25,Company Invited,3,31,Small Business,Male,3,4,Basic,3,Married,2,0,4,1,2,Executive,21078,0
204385,39,Self Enquiry,1,17,Small Business,Female,4,4,Deluxe,3,Married,5,0,3,0,2,Manager,28502,0
204386,38,Self Enquiry,1,7,Salaried,Female,4,4,Deluxe,4,Married,8,0,1,1,3,Manager,25125,0
204387,50,Self Enquiry,1,25,Salaried,Male,3,5,King,3,Married,,1,3,1,1,VP,38180,0
204388,25,Self Enquiry,1,30,Small Business,Male,3,2,Basic,3,Married,3,1,4,0,1,Executive,21403,0
204389,27,Self Enquiry,3,35,Small Business,Male,4,4,Deluxe,4,Married,3,0,3,0,1,Manager,24950,0
204390,25,Self Enquiry,1,24,Salaried,Male,4,5,Basic,4,Married,3,0,3,1,2,Executive,20805,0
204391,51,Company Invited,2,10,Small Business,Male,4,4,King,4,Married,,0,1,1,3,VP,36878,0
204392,26,Self Enquiry,3,20,Small Business,Male,3,4,Basic,3,Married,3,0,3,1,2,Executive,20774,0
204393,25,Company Invited,1,14,Salaried,Female,3,4,Basic,3,Married,3,1,4,0,1,Executive,21564,1
204394,31,Company Invited,3,19,Salaried,Male,4,5,Basic,5,Married,3,0,5,1,3,Executive,20711,1
204395,35,Self Enquiry,1,7,Salaried,Male,3,5,Basic,3,Married,3,1,1,1,2,Executive,22300,0
204396,32,Self Enquiry,3,20,Small Business,Male,3,4,Deluxe,5,Married,4,0,1,0,2,Manager,22911,1
