 Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
4498,35,Self Enquiry,3,15,Salaried,Female,4,4,Deluxe,5,Married,7,0,1,1,3,Manager,25178,0
4499,43,Company Invited,1,15,Salaried,Male,4,4,King,3,Married,,0,5,1,2,VP,37108,0
4500,24,Self Enquiry,1,13,Salaried,Male,4,2,Basic,5,Married,3,1,3,0,1,Executive,20279,1
4501,25,Company Invited,1,16,Salaried,Male,3,5,Basic,4,Married,3,0,5,0,2,Executive,21372,0
4502,53,Self Enquiry,1,18,Salaried,Female,3,4,Deluxe,3,Married,2,0,1,1,1,Manager,21827,0
4503,51,Self Enquiry,1,9,Small Business,Male,4,4,Super Deluxe,3,Married,,0,1,0,2,AVP,36317,0
4504,30,Self Enquiry,1,7,Salaried,Female,3,5,Basic,5,Married,3,1,1,0,1,Executive,20997,1
4505,34,Self Enquiry,1,14,Small Business,Male,3,4,Standard,3,Married,2,0,4,1,1,Senior Manager,30369,0
4506,34,Self Enquiry,3,23,Small Business,Fe Male,4,4,Deluxe,5,Unmarried,7,0,3,1,1,Manager,24002,1
4507,48,Self Enquiry,1,9,Salaried,Female,3,4,Super Deluxe,3,Married,3,1,4,1,,AVP,35430,0
4508,37,Self Enquiry,1,7,Salaried,Female,3,4,Deluxe,4,Married,2,0,5,1,2,Manager,23906,0
4509,30,Self Enquiry,1,30,Salaried,Male,3,2,Basic,3,Married,3,0,1,1,2,Executive,21378,0
4510,59,Self Enquiry,1,9,Salaried,Male,3,4,King,4,Single,,1,3,1,1,VP,37924,1
4511,36,Self Enquiry,1,7,Salaried,Female,3,2,Basic,3,Single,5,0,3,1,2,Executive,21184,0
4512,43,Self Enquiry,1,7,Salaried,Female,3,5,Deluxe,3,Married,2,1,3,0,1,Manager,24740,0
4513,29,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Unmarried,8,0,3,1,2,Executive,23060,1
4514,37,Self Enquiry,2,20,Salaried,Male,3,4,Basic,4,Married,6,0,3,1,2,Executive,20821,0
4515,33,Self Enquiry,1,11,Salaried,Female,4,5,Deluxe,3,Married,3,0,4,1,2,Manager,24840,0
4516,41,Company Invited,1,23,Small Business,Male,3,5,Deluxe,3,Unmarried,8,0,5,0,1,Manager,23772,0
4517,31,Self Enquiry,1,9,Small Business,Fe Male,3,5,Deluxe,3,Unmarried,7,1,1,1,2,Manager,25555,0
4518,46,Self Enquiry,1,9,Salaried,Female,4,5,Basic,3,Single,3,0,3,1,1,Executive,20952,0
4519,43,Self Enquiry,1,36,Salaried,Male,4,4,Deluxe,4,Married,3,0,3,1,1,Manager,23112,0
4520,39,Company Invited,1,19,Salaried,Male,2,5,Deluxe,5,Married,4,0,5,1,1,Manager,24966,0
4521,35,Company Invited,1,23,Salaried,Female,4,5,Basic,3,Single,3,0,5,1,3,Executive,21231,0
4522,50,Self Enquiry,3,18,Small Business,Female,3,4,Standard,3,Married,3,0,4,0,1,Senior Manager,26332,1
4523,56,Self Enquiry,3,9,Small Business,Male,3,4,Deluxe,3,Unmarried,6,0,1,1,1,Manager,23838,1
4524,44,Self Enquiry,1,21,Salaried,Male,4,4,Super Deluxe,5,Married,,0,5,1,2,AVP,35837,0
4525,28,Self Enquiry,1,12,Large Business,Male,3,5,Standard,3,Married,3,1,3,1,2,Senior Manager,31486,0
4526,36,Self Enquiry,1,14,Salaried,Male,3,4,Standard,3,Single,5,0,3,0,2,Senior Manager,28899,0
4527,29,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,4,Married,3,1,3,1,2,Manager,23457,0
4528,35,Self Enquiry,2,10,Salaried,Male,3,4,Basic,3,Married,2,0,1,1,1,Executive,22415,0
4529,27,Company Invited,1,12,Small Business,Female,3,5,Basic,3,Married,3,1,1,0,2,Executive,21044,1
4530,28,Company Invited,1,10,Small Business,Male,3,4,Basic,3,Married,3,0,1,0,1,Executive,20384,0
4531,52,Self Enquiry,3,33,Small Business,Female,4,4,Super Deluxe,3,Married,4,0,3,1,,AVP,34985,0
4532,45,Self Enquiry,1,11,Small Business,Male,3,4,Deluxe,4,Unmarried,2,0,1,1,2,Manager,24611,0
4533,26,Self Enquiry,1,9,Small Business,Male,4,2,Basic,5,Unmarried,2,0,1,0,2,Executive,22102,0
4534,34,Self Enquiry,3,7,Small Business,Male,3,2,Deluxe,5,Married,3,0,4,0,2,Manager,22715,0
4535,36,Self Enquiry,1,34,Small Business,Female,3,5,Basic,5,Single,3,0,4,0,2,Executive,21237,0
4536,37,Self Enquiry,3,7,Salaried,Male,3,4,Deluxe,3,Married,3,1,3,1,2,Manager,24879,0
4537,33,Self Enquiry,3,20,Salaried,Male,4,4,Deluxe,3,Married,4,0,1,0,3,Manager,23081,0
4538,31,Company Invited,1,12,Salaried,Male,4,5,Basic,3,Married,2,0,5,0,1,Executive,22439,0
4539,54,Self Enquiry,3,14,Small Business,Female,4,5,Standard,3,Married,2,1,1,0,2,Senior Manager,29612,0
4540,46,Self Enquiry,3,16,Small Business,Male,4,4,Standard,5,Married,6,1,1,0,1,Senior Manager,29439,0
4541,33,Self Enquiry,1,15,Small Business,Female,4,2,Deluxe,3,Married,7,0,3,1,3,Manager,23853,0
4542,53,Company Invited,1,32,Small Business,Female,3,5,Super Deluxe,3,Married,5,0,5,0,2,AVP,32504,0
4543,38,Self Enquiry,3,23,Small Business,Male,4,5,Deluxe,3,Married,6,0,5,1,1,Manager,25012,0
4544,29,Self Enquiry,2,15,Small Business,Male,4,5,Basic,3,Married,3,0,1,1,1,Executive,23614,0
4545,23,Self Enquiry,1,7,Salaried,Male,3,5,Deluxe,3,Married,8,0,1,1,2,Manager,23453,0
4546,45,Self Enquiry,1,15,Salaried,Male,4,2,Basic,3,Married,4,1,3,1,1,Executive,21496,0
4547,43,Company Invited,1,9,Small Business,Male,3,4,Basic,3,Single,7,1,1,1,2,Executive,21193,0
4548,37,Self Enquiry,2,15,Salaried,Male,4,5,Basic,5,Married,2,0,1,0,2,Executive,21020,0
4549,26,Self Enquiry,3,10,Salaried,Male,4,4,Deluxe,5,Married,3,1,4,0,3,Manager,22872,0
4550,36,Self Enquiry,1,16,Salaried,Female,4,5,Standard,3,Married,3,1,4,1,3,Senior Manager,29363,0
4551,36,Company Invited,1,32,Salaried,Female,4,4,Basic,4,Married,3,1,3,1,2,Executive,20700,1
4552,33,Company Invited,1,7,Salaried,Male,4,4,Basic,3,Married,2,0,5,1,1,Executive,20992,0
4553,26,Self Enquiry,3,11,Small Business,Male,3,5,Deluxe,5,Married,3,0,3,1,2,Manager,22934,0
4554,50,Self Enquiry,1,7,Large Business,Female,3,4,Basic,5,Married,4,0,4,0,1,Executive,22258,0
4555,25,Company Invited,1,11,Salaried,Male,3,5,Basic,3,Married,2,0,3,0,2,Executive,21840,0
4556,33,Company Invited,3,12,Salaried,Male,3,4,Deluxe,4,Married,3,0,3,1,2,Manager,25202,0
4557,39,Self Enquiry,3,16,Small Business,Male,4,5,Basic,4,Married,2,0,4,0,3,Executive,21577,0
4558,43,Self Enquiry,1,10,Salaried,Female,4,2,Deluxe,3,Married,4,1,5,1,1,Manager,23909,0
4559,32,Self Enquiry,1,18,Salaried,Male,3,4,Basic,3,Married,5,1,3,0,1,Executive,21034,0
4560,30,Self Enquiry,3,7,Small Business,Female,3,5,Basic,3,Married,8,1,1,1,2,Executive,21478,1
4561,54,Self Enquiry,3,15,Small Business,Male,4,4,Super Deluxe,3,Married,7,0,3,1,1,AVP,30514,0
4562,36,Self Enquiry,1,32,Large Business,Male,4,5,Standard,4,Married,5,0,3,1,2,Senior Manager,29581,0
4563,38,Company Invited,3,28,Small Business,Female,3,4,Basic,3,Married,7,0,1,1,1,Executive,21651,0
4564,54,Self Enquiry,1,30,Salaried,Female,4,4,Super Deluxe,3,Single,8,0,5,1,2,AVP,32953,0
4565,44,Company Invited,1,7,Salaried,Female,3,4,Deluxe,3,Married,6,0,1,1,2,Manager,24240,0
4566,48,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Married,2,1,1,1,2,Manager,23215,0
4567,38,Company Invited,3,26,Small Business,Male,3,4,Standard,4,Unmarried,3,1,5,0,1,Senior Manager,26320,0
4568,51,Company Invited,1,9,Salaried,Male,4,4,Super Deluxe,5,Married,,0,5,1,2,AVP,36602,0
4569,40,Self Enquiry,2,9,Salaried,Female,3,5,Deluxe,3,Married,2,0,3,1,1,Manager,23882,0
4570,34,Self Enquiry,2,10,Salaried,Male,3,4,Basic,4,Married,5,1,5,0,2,Executive,20955,0
4571,33,Self Enquiry,1,32,Salaried,Male,3,4,Basic,3,Unmarried,3,1,5,0,1,Executive,21473,1
4572,30,Self Enquiry,1,14,Small Business,Female,4,5,Basic,3,Married,8,0,5,1,2,Executive,21210,0
4573,45,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Married,3,1,3,1,1,Executive,21237,0
4574,29,Self Enquiry,3,12,Small Business,Male,4,4,Deluxe,3,Unmarried,3,0,3,0,2,Manager,23586,0
4575,59,Company Invited,1,9,Salaried,Male,3,5,Basic,3,Married,2,1,1,1,1,Executive,21058,1
4576,44,Self Enquiry,1,15,Salaried,Female,3,4,Deluxe,4,Married,6,0,3,1,1,Manager,23443,0
4577,21,Self Enquiry,3,9,Small Business,Female,3,5,Basic,3,Single,3,0,4,1,1,Executive,20722,1
4578,22,Self Enquiry,1,25,Salaried,Female,4,4,Basic,3,Unmarried,3,0,3,1,3,Executive,21371,1
4579,37,Self Enquiry,1,21,Salaried,Male,4,4,Deluxe,3,Married,2,1,5,1,1,Manager,25264,0
4580,48,Self Enquiry,3,9,Salaried,Female,4,5,Basic,3,Unmarried,3,1,1,0,1,Executive,21972,0
4581,23,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,3,Married,2,1,5,1,2,Manager,22849,1
4582,42,Self Enquiry,1,9,Salaried,Female,3,6,Basic,3,Married,6,1,3,0,2,Executive,21456,1
4583,29,Self Enquiry,1,16,Small Business,Female,4,4,Basic,3,Married,7,0,3,0,1,Executive,21055,0
4584,40,Self Enquiry,1,13,Small Business,Male,4,4,Basic,5,Married,2,1,1,1,2,Executive,21082,1
4585,28,Self Enquiry,1,11,Salaried,Female,4,4,Basic,3,Single,3,0,1,0,1,Executive,20996,0
4586,35,Self Enquiry,1,17,Salaried,Male,3,4,Basic,4,Married,3,0,1,1,2,Executive,20686,0
4587,43,Self Enquiry,3,21,Small Business,Fe Male,4,5,Deluxe,3,Unmarried,2,0,3,1,1,Manager,24922,0
4588,34,Self Enquiry,1,7,Salaried,Male,4,5,Basic,5,Unmarried,5,1,4,1,2,Executive,21477,0
4589,59,Self Enquiry,1,12,Large Business,Female,3,5,Standard,4,Married,4,1,5,1,2,Senior Manager,29230,0
4590,32,Self Enquiry,3,14,Salaried,Male,3,5,Basic,3,Married,5,0,4,1,2,Executive,21007,0
4591,36,Self Enquiry,1,28,Salaried,Female,3,4,Deluxe,3,Married,3,1,3,0,1,Manager,22692,0
4592,50,Self Enquiry,1,15,Salaried,Female,3,4,Standard,4,Married,6,0,4,0,2,Senior Manager,26081,0
4593,49,Self Enquiry,1,27,Small Business,Male,3,4,Basic,3,Married,6,0,1,1,1,Executive,20937,0
4594,32,Company Invited,3,27,Small Business,Female,3,4,Deluxe,3,Married,3,0,1,1,2,Manager,25610,0
4595,37,Self Enquiry,1,14,Salaried,Male,4,4,Basic,3,Unmarried,4,0,3,1,3,Executive,23356,0
4596,39,Self Enquiry,1,7,Large Business,Female,4,4,Standard,5,Married,3,0,4,1,2,Senior Manager,32260,0
4597,33,Company Invited,1,7,Salaried,Female,4,5,Basic,4,Married,8,0,3,0,3,Executive,21010,0
4598,26,Self Enquiry,3,26,Small Business,Male,3,5,Basic,4,Married,3,1,1,0,2,Executive,21091,1
4599,41,Self Enquiry,3,17,Small Business,Male,4,5,Standard,4,Married,4,0,4,0,1,Senior Manager,28383,0
4600,27,Company Invited,3,7,Small Business,Male,3,5,Deluxe,5,Unmarried,3,0,3,0,1,Manager,22972,0
4601,42,Self Enquiry,1,13,Small Business,Male,3,4,Basic,5,Unmarried,4,1,4,1,2,Executive,23399,0
4602,37,Self Enquiry,1,9,Small Business,Male,4,4,Basic,3,Single,6,0,5,1,2,Executive,21197,0
4603,20,Self Enquiry,3,28,Salaried,Male,3,5,Basic,4,Single,3,1,1,1,2,Executive,20799,1
4604,21,Self Enquiry,1,11,Large Business,Male,3,4,Basic,5,Unmarried,3,0,3,1,1,Executive,21651,1
4605,32,Self Enquiry,1,19,Small Business,Female,3,4,Deluxe,3,Married,2,1,4,1,1,Manager,24533,0
4606,41,Company Invited,1,16,Small Business,Male,3,4,Basic,4,Married,2,1,4,0,1,Executive,22295,0
4607,33,Self Enquiry,1,10,Small Business,Female,4,4,Deluxe,5,Married,3,0,1,1,1,Manager,25403,0
4608,37,Self Enquiry,3,10,Salaried,Male,3,5,Standard,3,Married,3,1,1,1,1,Senior Manager,29003,1
4609,34,Self Enquiry,1,7,Salaried,Fe Male,3,5,Deluxe,3,Unmarried,2,0,4,1,2,Manager,25627,0
4610,38,Self Enquiry,3,7,Salaried,Male,3,5,Standard,3,Married,7,0,1,1,2,Senior Manager,29287,1
4611,46,Company Invited,1,11,Salaried,Male,3,4,Deluxe,4,Married,3,0,4,1,1,Manager,23125,0
4612,30,Company Invited,3,27,Large Business,Female,3,4,Basic,3,Married,3,0,3,0,2,Executive,20835,0
4613,36,Self Enquiry,3,25,Small Business,Female,3,4,Deluxe,3,Married,3,0,4,1,2,Manager,23279,0
4614,53,Self Enquiry,1,7,Salaried,Male,4,4,Super Deluxe,3,Married,,0,1,1,3,AVP,35777,0
4615,59,Self Enquiry,1,9,Large Business,Male,3,4,Basic,3,Single,6,0,1,0,1,Executive,21157,1
4616,54,Self Enquiry,3,9,Small Business,Male,3,4,Super Deluxe,3,Married,8,0,3,1,1,AVP,33530,0
4617,31,Self Enquiry,3,15,Salaried,Male,4,4,Standard,3,Married,7,0,3,1,1,Senior Manager,25942,0
4618,39,Company Invited,3,17,Large Business,Fe Male,3,4,Deluxe,3,Unmarried,3,1,3,1,1,Manager,24344,0
4619,36,Self Enquiry,3,10,Salaried,Male,4,4,Standard,3,Married,8,0,5,0,3,Senior Manager,26501,0
4620,40,Self Enquiry,3,9,Salaried,Male,3,2,Standard,3,Unmarried,2,0,1,0,1,Senior Manager,26558,0
4621,41,Company Invited,3,31,Salaried,Female,4,2,Super Deluxe,4,Single,6,1,3,1,1,AVP,31872,1
4622,48,Company Invited,1,23,Small Business,Male,4,2,Deluxe,3,Married,3,1,1,1,1,Manager,23745,0
4623,37,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Married,6,0,3,1,2,Manager,23757,0
4624,32,Company Invited,1,16,Small Business,Male,3,5,Basic,5,Single,2,1,3,0,2,Executive,20999,1
4625,34,Company Invited,3,24,Salaried,Male,3,4,Super Deluxe,3,Single,,0,3,1,1,AVP,36122,0
4626,30,Self Enquiry,1,17,Salaried,Female,4,5,Basic,5,Single,8,1,5,1,1,Executive,21082,1
4627,34,Self Enquiry,1,20,Salaried,Female,3,4,Basic,3,Unmarried,5,0,3,1,1,Executive,22130,0
4628,46,Self Enquiry,1,7,Small Business,Female,4,4,Basic,3,Married,5,0,5,1,1,Executive,20948,0
4629,51,Self Enquiry,1,7,Small Business,Male,4,4,Super Deluxe,3,Married,,0,5,0,3,AVP,36077,0
4630,34,Company Invited,1,7,Salaried,Female,3,2,Deluxe,4,Married,3,1,3,1,1,Manager,24166,0
4631,42,Company Invited,1,16,Small Business,Male,4,4,King,3,Married,,0,4,0,3,VP,38097,0
4632,28,Self Enquiry,1,23,Large Business,Female,3,4,Basic,4,Married,2,0,1,1,1,Executive,21489,0
4633,46,Company Invited,1,30,Salaried,Male,3,4,Deluxe,5,Married,3,1,1,1,1,Manager,22311,0
4634,48,Self Enquiry,3,11,Salaried,Female,3,4,Deluxe,3,Unmarried,3,1,3,1,2,Manager,22841,0
4635,31,Self Enquiry,1,29,Salaried,Female,3,4,Basic,3,Married,6,1,1,0,1,Executive,20810,1
4636,51,Self Enquiry,1,31,Salaried,Male,4,4,Super Deluxe,3,Married,5,1,4,1,3,AVP,32651,0
4637,39,Company Invited,1,17,Small Business,Male,4,4,Basic,3,Married,2,0,5,0,1,Executive,21362,0
4638,47,Self Enquiry,1,14,Small Business,Male,4,4,Standard,3,Married,8,0,1,1,2,Senior Manager,29523,0
4639,25,Self Enquiry,1,24,Small Business,Female,3,5,Deluxe,3,Married,3,0,3,0,1,Manager,23055,0
4640,36,Self Enquiry,1,21,Salaried,Male,3,5,Basic,4,Married,3,1,5,1,2,Executive,22421,1
4641,32,Company Invited,1,7,Salaried,Female,4,4,Deluxe,5,Married,3,0,5,1,1,Manager,22826,0
4642,19,Company Invited,1,,Salaried,Male,4,4,Basic,3,Single,3,0,1,0,2,Executive,19729,0
4643,55,Self Enquiry,1,24,Large Business,Female,3,4,Standard,3,Married,2,0,5,0,1,Senior Manager,29417,0
4644,36,Self Enquiry,1,32,Small Business,Female,3,4,Standard,3,Married,3,1,3,0,2,Senior Manager,29066,0
4645,31,Self Enquiry,1,15,Salaried,Female,4,2,Standard,5,Married,2,1,1,0,3,Senior Manager,30094,0
4646,21,Self Enquiry,1,18,Small Business,Female,4,5,Basic,5,Unmarried,3,1,3,1,3,Executive,21278,1
4647,31,Company Invited,1,12,Small Business,Female,3,4,Basic,4,Single,2,0,3,0,1,Executive,21100,1
4648,27,Self Enquiry,1,9,Small Business,Male,3,2,Deluxe,3,Married,3,0,3,1,2,Manager,24150,0
4649,23,Self Enquiry,1,15,Salaried,Male,4,6,Basic,5,Married,3,0,1,0,2,Executive,21129,0
4650,49,Self Enquiry,1,13,Salaried,Male,4,5,Deluxe,3,Unmarried,4,0,1,0,3,Manager,22918,0
4651,49,Self Enquiry,1,11,Salaried,Male,4,5,Standard,3,Single,2,0,5,1,1,Senior Manager,29677,0
4652,42,Self Enquiry,1,14,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,8,0,3,1,2,Manager,23681,0
4653,40,Self Enquiry,1,7,Salaried,Female,4,5,Super Deluxe,3,Married,3,0,3,1,1,AVP,31420,0
4654,28,Self Enquiry,1,9,Salaried,Female,3,4,Deluxe,3,Married,2,0,5,1,1,Manager,22905,0
4655,36,Self Enquiry,1,17,Salaried,Male,3,4,Basic,3,Married,3,0,5,0,1,Executive,22595,0
4656,43,Self Enquiry,3,12,Small Business,Male,3,4,King,3,Married,,0,4,0,2,VP,36981,0
4657,51,Self Enquiry,1,16,Salaried,Male,4,4,Basic,3,Married,6,0,5,1,3,Executive,21058,0
4658,60,Self Enquiry,1,9,Salaried,Female,4,5,Super Deluxe,3,Single,5,1,5,1,1,AVP,32404,0
4659,38,Self Enquiry,1,18,Small Business,Female,4,6,Deluxe,4,Married,7,0,4,1,1,Manager,23455,1
4660,56,Company Invited,1,25,Small Business,Male,4,4,Deluxe,4,Married,5,1,5,1,2,Manager,25063,0
4661,42,Company Invited,1,14,Salaried,Female,3,6,King,,Married,3,0,4,1,2,VP,38651,0
4662,39,Self Enquiry,3,10,Salaried,Male,3,4,Deluxe,3,Unmarried,2,1,3,1,1,Manager,25539,0
4663,27,Company Invited,3,36,Small Business,Male,4,6,Deluxe,5,Unmarried,2,0,3,1,2,Manager,23647,1
4664,53,Self Enquiry,3,9,Small Business,Female,3,6,King,,Married,3,0,3,1,2,VP,38523,1
4665,45,Self Enquiry,3,35,Small Business,Female,3,2,Super Deluxe,3,Married,5,1,1,1,1,AVP,31998,0
4666,51,Company Invited,3,7,Salaried,Female,4,4,Deluxe,3,Married,2,0,1,0,2,Manager,25025,0
4667,37,Self Enquiry,1,23,Salaried,Female,3,2,Basic,5,Unmarried,3,0,1,1,1,Executive,21421,1
4668,40,Company Invited,1,29,Small Business,Female,3,4,Standard,5,Single,3,1,5,1,2,Senior Manager,29558,0
4669,34,Company Invited,3,15,Salaried,Female,3,5,Basic,3,Single,2,0,1,0,2,Executive,21020,0
4670,46,Self Enquiry,3,18,Salaried,Female,3,4,Super Deluxe,3,Married,,0,4,0,2,AVP,36328,0
4671,33,Company Invited,1,36,Small Business,Female,4,4,Basic,3,Unmarried,2,0,3,1,3,Executive,22703,0
4672,35,Self Enquiry,3,7,Small Business,Male,4,2,Deluxe,3,Married,2,0,5,0,2,Manager,28403,0
4673,60,Self Enquiry,3,7,Large Business,Male,4,4,Standard,3,Married,5,1,1,1,1,Senior Manager,30582,0
4674,46,Self Enquiry,2,31,Small Business,Male,3,4,Basic,4,Single,3,0,4,0,2,Executive,20855,0
4675,54,Company Invited,3,9,Small Business,Female,3,5,Standard,4,Married,4,0,1,1,1,Senior Manager,26203,0
4676,37,Self Enquiry,1,22,Salaried,Male,3,4,Deluxe,3,Married,2,0,4,0,2,Manager,23512,1
4677,27,Company Invited,1,9,Salaried,Male,3,4,Basic,5,Married,8,1,5,0,1,Executive,20720,1
4678,35,Self Enquiry,3,17,Salaried,Female,3,4,Basic,3,Married,3,1,1,0,2,Executive,20898,0
4679,29,Self Enquiry,3,,Small Business,Male,4,4,Basic,4,Married,3,0,5,0,3,Executive,19730,0
4680,39,Company Invited,1,10,Salaried,Male,3,4,Basic,3,Married,5,0,3,1,1,Executive,21499,0
4681,51,Self Enquiry,1,9,Small Business,Male,4,4,King,3,Married,,1,1,1,3,VP,37915,0
4682,38,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,4,Unmarried,5,0,4,1,1,Manager,22785,0
4683,41,Self Enquiry,3,33,Small Business,Male,4,4,Deluxe,5,Married,3,0,1,1,3,Manager,27074,0
4684,27,Company Invited,1,7,Small Business,Female,4,5,Basic,3,Married,3,0,1,0,1,Executive,20685,0
4685,47,Self Enquiry,1,7,Small Business,Male,3,4,King,,Married,2,0,5,1,1,VP,38305,0
4686,55,Self Enquiry,3,9,Salaried,Female,3,5,Standard,3,Married,8,0,5,1,2,Senior Manager,29364,0
4687,57,Company Invited,1,16,Small Business,Female,4,4,Basic,3,Married,4,0,1,1,1,Executive,21620,0
4688,37,Self Enquiry,1,19,Small Business,Fe Male,3,5,Standard,3,Unmarried,2,0,1,1,1,Senior Manager,27536,0
4689,56,Company Invited,1,9,Small Business,Male,3,5,Super Deluxe,5,Single,2,0,3,1,,AVP,35434,0
4690,44,Self Enquiry,3,32,Small Business,Male,4,5,Standard,3,Married,7,0,4,1,2,Senior Manager,29476,0
4691,21,Company Invited,3,16,Small Business,Female,3,4,Basic,3,Single,3,1,4,1,1,Executive,21001,1
4692,22,Self Enquiry,1,17,Salaried,Female,3,5,Basic,5,Single,3,0,3,0,2,Executive,20094,1
4693,47,Self Enquiry,1,15,Salaried,Female,4,5,Deluxe,5,Married,2,1,1,1,3,Manager,23293,0
4694,52,Self Enquiry,1,11,Salaried,Male,3,4,Basic,3,Married,2,1,1,0,1,Executive,21139,1
4695,29,Company Invited,1,31,Large Business,Male,4,5,Standard,5,Unmarried,3,0,1,1,2,Senior Manager,27400,1
4696,27,Self Enquiry,1,7,Small Business,Male,3,5,Basic,5,Married,3,0,3,1,2,Executive,22633,0
4697,31,Self Enquiry,1,27,Salaried,Male,3,4,Deluxe,5,Married,2,0,4,0,2,Manager,28635,0
4698,42,Self Enquiry,1,14,Large Business,Female,3,2,Basic,3,Married,3,0,3,0,1,Executive,22054,0
4699,39,Self Enquiry,1,24,Salaried,Female,4,5,Standard,3,Married,2,0,1,1,3,Senior Manager,27501,0
4700,41,Self Enquiry,1,27,Large Business,Male,4,4,Standard,3,Married,6,0,3,1,2,Senior Manager,29000,0
4701,28,Company Invited,1,15,Salaried,Male,3,6,Basic,3,Married,3,0,1,1,2,Executive,23299,0
4702,56,Company Invited,1,9,Salaried,Male,4,4,Standard,4,Married,5,0,1,0,2,Senior Manager,29654,0
4703,29,Self Enquiry,1,17,Salaried,Female,3,4,Deluxe,3,Unmarried,5,0,4,0,2,Manager,22338,0
4704,45,Self Enquiry,2,7,Small Business,Male,4,5,Standard,5,Married,2,0,4,1,1,Senior Manager,29160,1
4705,34,Self Enquiry,1,12,Salaried,Male,3,5,Standard,3,Married,6,0,3,1,2,Senior Manager,25797,0
4706,36,Self Enquiry,3,11,Large Business,Male,3,4,Standard,5,Unmarried,2,1,4,1,2,Senior Manager,28260,1
4707,34,Company Invited,1,36,Small Business,Female,3,5,Deluxe,3,Unmarried,3,0,5,1,1,Manager,23186,1
4708,29,Self Enquiry,1,22,Salaried,Male,3,4,Basic,3,Married,3,0,4,0,1,Executive,20885,0
4709,35,Company Invited,1,10,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,1,1,1,Manager,26434,0
4710,38,Self Enquiry,3,17,Salaried,Female,3,5,Deluxe,3,Married,4,1,4,1,2,Manager,25372,0
4711,26,Self Enquiry,1,11,Large Business,Male,3,4,Basic,3,Married,3,1,3,1,2,Executive,22369,1
4712,27,Self Enquiry,1,28,Small Business,Male,3,4,Basic,3,Married,3,0,5,1,1,Executive,21055,1
4713,34,Self Enquiry,1,32,Small Business,Male,3,5,Basic,4,Single,6,1,4,1,1,Executive,20991,1
4714,43,Self Enquiry,1,9,Small Business,Male,3,4,Super Deluxe,5,Married,,0,3,1,1,AVP,36343,0
4715,29,Company Invited,1,7,Small Business,Male,3,5,Basic,4,Married,3,0,4,1,1,Executive,21274,1
4716,51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Unmarried,5,1,1,1,2,Manager,23406,1
4717,34,Company Invited,3,14,Salaried,Female,2,4,Deluxe,4,Married,2,0,4,0,1,Manager,22980,0
4718,35,Company Invited,1,10,Salaried,Male,3,5,Basic,3,Married,5,0,1,0,1,Executive,21657,0
4719,49,Company Invited,1,7,Small Business,Male,3,2,Super Deluxe,3,Single,,0,1,0,1,AVP,35563,0
4720,46,Company Invited,3,16,Salaried,Female,4,5,Deluxe,3,Married,3,0,3,1,3,Manager,24271,0
4721,53,Self Enquiry,1,6,Salaried,Male,3,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123,0
4722,39,Self Enquiry,3,17,Small Business,Male,4,5,Standard,3,Married,2,1,3,1,2,Senior Manager,27418,0
4723,30,Self Enquiry,1,35,Salaried,Female,4,4,Basic,3,Married,6,0,5,1,1,Executive,21192,0
4724,29,Self Enquiry,1,10,Small Business,Female,4,4,Standard,4,Married,2,0,4,0,1,Senior Manager,26333,0
4725,47,Self Enquiry,3,10,Small Business,Male,3,4,Super Deluxe,3,Married,,0,1,1,1,AVP,36143,0
4726,39,Self Enquiry,3,9,Small Business,Male,3,4,Standard,4,Unmarried,2,0,4,1,2,Senior Manager,26029,0
4727,44,Company Invited,1,34,Salaried,Female,3,4,Standard,5,Married,2,0,4,1,1,Senior Manager,29498,0
4728,40,Company Invited,1,9,Salaried,Male,3,4,Super Deluxe,3,Married,2,0,3,1,1,AVP,30847,1
4729,41,Self Enquiry,1,21,Small Business,Male,3,5,King,3,Single,3,0,3,1,2,VP,38304,0
4730,22,Self Enquiry,1,7,Large Business,Female,4,5,Basic,4,Single,3,1,5,1,2,Executive,20748,0
4731,40,Company Invited,1,16,Salaried,Male,4,4,Deluxe,4,Unmarried,2,0,1,1,1,Manager,25460,0
4732,37,Company Invited,1,25,Salaried,Male,4,4,Deluxe,3,Unmarried,4,0,3,0,2,Manager,26457,0
4733,32,Company Invited,3,27,Salaried,Male,4,2,Basic,3,Married,2,0,5,1,1,Executive,21469,0
4734,29,Self Enquiry,1,9,Salaried,Male,4,5,Basic,4,Married,2,0,1,0,3,Executive,21879,0
